 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 410384  78152  21896 426232    0    0     0    12 1338  419  1  2 97  0  0
 1  0 410384  78152  21896 426244    0    0     0     0 1135  368  0  4 96  0  0
 0  0 410384  78152  21896 426244    0    0     0    68 1143  393  1  4 95  0  0
 0  0 410384  78152  21896 426248    0    0     0     0 1800  464  1 10 89  0  0
 1  0 410384  78152  21896 426248    0    0     0     0  914  384  0  3 97  0  0
 0  0 410384  78152  21904 426252    0    0     0    24  736  358  1  3 96  0  0
 0  0 410384  78152  21904 426252    0    0     0     0 1477  370  0  6 94  0  0
 0  0 410384  78152  21904 426256    0    0     0    12  912  322  1  3 96  0  0
 0  0 410384  78152  21904 426256    0    0     0     0 1067  417  3  8 89  0  0
 0  0 410384  78152  21904 426260    0    0     0     0 1655  481  0  5 95  0  0
 0  0 410384  78152  21904 426260    0    0     0     0 1077  372  0  4 96  0  0
 0  0 410384  78152  21912 426264    0    0     0    12 1421  430  1  9 90  0  0
 0  0 410384  78152  21912 426264    0    0     0     0 1791  466  1  7 92  0  0
 0  0 410384  78152  21912 426272    0    0     0     0  918  356  1  5 94  0  0
 0  0 410384  78152  21912 426272    0    0     0     0 1404  385  1 11 88  0  0
 0  0 410384  78152  21912 426272    0    0     0     0 1435  452  2  8 90  0  0
 0  0 410384  78152  21920 426276    0    0     0    12 1252  384  2  3 95  0  0
 0  0 410384  78152  21920 426276    0    0     0     0 1243  356  1  5 94  0  0
 0  0 410384  78152  21920 426280    0    0     0     0 1946  487  2 10 88  0  0
 1  0 410384  78152  21920 426280    0    0     0     0 1452  365  1  4 95  0  0
 0  0 410384  78152  21920 426284    0    0     0     0 1663  418  2 10 88  0  0
 0  0 410384  78152  21928 426276    0    0     0    12 1530  405  0  8 92  0  0
 2  0 410384  78152  21928 426288    0    0     0     0 1485  401  1  7 92  0  0
 1  0 410384  78152  21928 426292    0    0     0     0 1151  356  1  5 94  0  0
 0  0 410384  78152  21928 426296    0    0     0     0 2006  454  2  8 90  0  0
 0  0 410384  78152  21928 426296    0    0     0     0 1139  362  1  3 96  0  0
 0  0 410384  78152  21936 426300    0    0     0    12 1557  423  2  8 89  1  0
 0  0 410384  78152  21936 426300    0    0     0     0 1889  465  1 11 88  0  0
 0  0 410384  78152  21936 426300    0    0     0     0 1309  398  1  5 94  0  0
 0  0 410384  78152  21936 426304    0    0     0     0 1355  375  1  4 95  0  0
 0  0 410384  78152  21936 426304    0    0     0     0 1645  454  1  9 90  0  0
 0  0 410384  78152  21944 426308    0    0     0    12  901  362  1  2 97  0  0
 0  0 410384  78152  21944 426308    0    0     0     0 1088  364  2  3 95  0  0
 0  0 410384  78152  21944 426312    0    0     0    72 1971  451  0 13 87  0  0
 0  0 410384  78152  21944 426312    0    0     0     0  766  359  0  4 96  0  0
 0  0 410384  78152  21944 426316    0    0     0     0 1023  364  1  4 95  0  0
 0  0 410384  78152  21952 426308    0    0     0    24 1766  442  0  9 91  0  0
 0  0 410384  78152  21952 426324    0    0     0     0  989  347  1  5 94  0  0
 0  0 410384  78152  21952 426324    0    0     0     0 1145  340  1  3 96  0  0
 0  0 410384  78152  21952 426324    0    0     0     0 1630  373  1  8 91  0  0
 0  0 410384  78152  21952 426328    0    0     0     0 1322  323  0  6 94  0  0
 0  0 410384  78152  21960 426320    0    0     0    12 1351  339  0  7 93  0  0
 0  0 410384  78152  21960 426332    0    0     0     0 1977  447  1  7 92  0  0
 0  0 410384  78152  21960 426332    0    0     0     0  924  353  1  3 96  0  0
 0  0 410384  78152  21960 426336    0    0     0     0 1091  370  2  5 93  0  0
 0  0 410384  78152  21960 426336    0    0     0     0 1323  409  0  5 95  0  0
 0  0 410384  78152  21968 426340    0    0     0    12 1344  390  1  6 93  0  0
 0  0 410128  78152  21968 426344    4    0     4     0  981  370  1  4 95  0  0
 0  0 410128  78152  21968 426348    0    0     0     0 1283  508  0  7 93  0  0
 1  0 410128  78152  21968 426348    0    0     0     0 1047  487  1  4 95  0  0
 0  0 410128  78152  21968 426352    4    0     4     0  744  418  1  5 94  0  0
