'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','Mapped','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed',Principale1,Principale2,Principale3,Cluster
152272,151436,25412,25408,160,9,5604368,33936,334672,0,141640,304628,5604368,8,77668,23772,27888,7196,296184,1020,"-15,00142167","11,777394655","-2,201536451",1
152272,151436,26132,26128,160,57,5602860,34032,334672,0,142368,304724,5602860,176,78396,23772,27900,7192,295952,1020,"-14,68496662","12,013318895","-2,324451076",1
152272,151436,26132,26128,160,46,5602584,34128,334672,0,142364,304828,5602584,144,78392,23772,27848,7196,297588,1020,"-14,67738498","12,010218585","-2,277959415",1
152272,151436,26132,26128,160,27,5602728,34224,334672,0,142364,304916,5602728,56,78392,23772,27936,7196,297300,1020,"-14,77345136","11,926919149","-2,244425024",1
152272,151436,26136,26128,160,13,5603220,34320,334672,0,142360,305012,5603220,20,78388,23772,27860,7196,297180,1530,"-15,03132837","11,70208778","-1,992545324",1
152272,151436,26136,26128,160,9,5603120,34424,334676,0,142364,305120,5603120,48,78392,23772,27792,7196,294828,1530,"-15,12029039","11,649980844","-1,986873229",1
152272,151436,26472,26468,160,55,5601892,34520,334676,0,142708,305212,5601892,24,78732,23772,27888,7196,296944,1530,"-14,78578157","11,889386475","-2,082120825",1
152272,151436,26472,26468,160,41,5602128,34616,334660,0,142708,305316,5602128,52,78732,23772,28012,7196,296724,1530,"-14,85581999","11,82731414","-2,051795622",1
152272,151436,26472,26468,160,32,5602076,34720,334660,0,142708,305412,5602076,144,78732,23772,27856,7196,296560,1020,"-14,71936128","11,96500604","-2,256925784",1
153484,151436,26612,26468,160,16,5602428,34800,334676,0,142712,305500,5602428,176,78736,23772,27856,7196,296532,1020,"-14,76088529","11,922533854","-2,236296157",1
153484,151436,26612,26468,160,9,5601880,34896,334676,0,142716,305592,5601880,12,78736,23772,27972,7192,296532,1020,"-14,7986733","11,87108764","-2,25391899",1
153484,151436,26612,26468,160,64,5600936,34992,334676,0,142712,305688,5600936,52,78732,23772,27928,7196,298544,1530,"-14,65183286","11,960941606","-2,108522047",1
153484,151436,26612,26468,160,47,5601204,35088,334676,0,142716,305784,5601204,20,78736,23772,27844,7196,300372,1530,"-14,67895485","11,925876421","-2,07408741",1
153484,151436,26612,26468,160,30,5601960,35192,334676,0,142716,305880,5601960,44,78736,23772,27808,7196,298140,1530,"-14,8282505","11,827282105","-2,042745666",1
153484,151436,26612,26468,160,15,5601720,35288,334676,0,142712,305984,5601720,20,78732,23772,27828,7196,298140,1020,"-14,71120789","11,936224514","-2,240524142",1
153484,151436,26612,26468,160,9,5601644,35384,334676,0,142712,306080,5601644,164,78732,23772,27892,7192,298028,1020,"-14,75036379","11,893703809","-2,243705553",1
153484,151436,26612,26468,160,60,5600980,35488,334680,0,142712,306188,5600980,152,78732,23772,27924,7196,295980,1530,"-14,74282433","11,901553835","-2,09888633",1
153484,151436,26612,26468,160,50,5600944,35584,334680,0,142720,306280,5600944,56,78736,23772,27836,7196,298084,1530,"-14,72767445","11,896636145","-2,081580116",1
153484,151436,26612,26468,160,33,5601328,35680,334680,0,142720,306368,5601328,24,78736,23772,27948,7192,297600,1530,"-14,83048456","11,803797553","-2,073088578",1
153484,151436,26612,26468,160,21,5601788,35776,334680,0,142720,306472,5601788,52,78736,23772,27976,7192,294968,1530,"-14,96584581","11,715195829","-2,051436358",1
153484,151436,26612,26468,160,9,5601264,35872,334680,0,142720,306568,5601264,12,78736,23772,27980,7196,292552,1020,"-14,89600183","11,811904015","-2,235809836",1
153484,151436,26612,26468,160,59,5600368,35976,334680,0,142724,306660,5600368,48,78736,23772,27980,7196,296988,1020,"-14,52346188","12,075513669","-2,327362918",1
153484,151436,26612,26468,160,46,5600356,36072,334680,0,142728,306764,5600356,144,78740,23772,27864,7196,299048,1020,"-14,52444051","12,060777804","-2,29341282",1
153484,151436,26612,26468,160,31,5600228,36184,334680,0,142732,306864,5600228,176,78740,23772,27892,7196,296976,1020,"-14,6550387","11,96643181","-2,264124091",1
153484,151436,26612,26468,160,18,5600696,36280,334684,0,142732,306972,5600696,20,78740,23772,27860,7192,296768,1530,"-14,91972868","11,726255543","-2,044548876",1
153484,151436,26612,26468,160,9,5600512,36376,334684,0,142736,307064,5600512,44,78740,23772,27916,7196,298824,1530,"-14,88809808","11,735535143","-1,997421261",1
153484,151436,26612,26468,160,9,5600404,36472,334684,0,142736,307160,5600404,24,78740,23772,27900,7192,298824,1530,"-14,89710103","11,719327289","-2,02249097",1
153484,151436,26612,26468,160,55,5599416,36568,334684,0,142736,307256,5599416,48,78740,23772,28100,7196,296496,1530,"-14,73122702","11,867761485","-2,091310828",1
153484,151436,26612,26468,160,39,5599916,36672,334684,0,142740,307360,5599916,20,78744,23772,27936,7196,298596,2040,"-14,93370598","11,673392757","-1,832099752",1
153484,151436,26612,26468,160,28,5600120,36768,334684,0,142740,307448,5600120,172,78744,23772,27928,7196,298484,1530,"-14,80310218","11,801230243","-2,028713124",1
153484,151436,26612,26468,160,12,5599636,36864,334684,0,142736,307552,5599636,144,78740,23772,27848,7192,296156,1020,"-14,7714684","11,855793902","-2,252702851",1
153484,151436,26612,26468,160,9,5554656,55856,342108,0,149612,327972,5554656,3944,79596,23976,45512,7436,299332,1020,"-13,24475609","12,052720192","0,2597458879",1
153484,151436,26612,26468,160,55,5397504,81168,435176,0,167336,430616,5397504,4764,81704,24376,81332,7424,302560,1530,"-10,99256739","9,5649954166","2,2023737249",1
153484,151436,26612,26468,160,45,5160008,83244,656460,0,230156,597448,5160008,221152,87804,25312,89796,7796,304888,2040,"-7,584297795","10,439651655","20,539748381",2
153484,151436,26612,26468,160,32,5084564,83540,693480,0,327380,575804,5084564,121820,126116,28324,90284,7984,343200,2040,"-2,744779038","13,554505323","26,130007102",2
153484,151436,26612,26468,160,20,5044360,83684,732680,0,365572,576940,5044360,115360,126116,28324,91172,7984,347336,2040,"-2,225577341","13,025703943","25,896928521",2
153484,151436,26612,26472,160,14,5008324,83852,767660,0,380596,597076,5008324,108968,126120,28324,92116,7984,344944,2040,"-1,982094912","12,426867587","25,635697368",2
170340,170340,28344,28344,196,161,4956280,84000,814496,0,451508,575060,4956280,117924,127992,28324,93792,8016,361764,2040,"1,4710532071","13,79537982","25,702798574",2
170344,170340,31144,31140,200,64,4902916,84164,864428,0,454384,624920,4902916,142552,130788,28324,95252,8024,366024,2040,"2,0075255793","13,307958437","27,421585766",2
170344,170340,31144,31140,200,52,4655664,89480,1090572,0,541220,773332,4655664,324400,134500,29956,106788,8028,365264,2040,"4,8619951331","12,779135836","43,515940345",3
170344,170340,31144,31140,200,43,4471580,94884,1259568,0,597900,891332,4471580,459632,134504,29956,116216,8024,365692,1530,"6,77816058","11,597782488","51,450331778",3
170344,170340,31148,31140,200,26,4720436,97808,1064968,0,366496,880988,4720436,192588,84604,24312,109564,7576,315392,1530,"-2,157653357","3,7417828312","14,842864645",4
170344,170340,31208,31140,200,13,4709868,97944,1075684,0,376648,882056,4709868,119972,85176,24272,109568,7704,317992,1530,"-1,680865406","3,4108647041","11,429001799",4
170344,170340,31916,31912,200,9,4699488,98052,1084804,0,386696,882460,4699488,107284,86152,24092,109392,7620,319664,1020,"-1,496286478","3,0114843778","9,4511846391",4
170344,170340,31920,31912,200,37,4689572,98160,1094124,0,395720,882812,4689572,77100,86132,24168,109424,7608,317620,1530,"-1,516741777","2,5265534258","8,0911717675",4
170344,170340,31920,31912,200,51,4673128,98276,1110480,0,406568,888336,4673128,57796,86164,23948,109840,7320,319164,1530,"-1,999409095","0,9734429694","4,6191151724",5
170344,170340,31920,31912,200,45,4667772,98440,1117028,0,407616,892048,4667772,43668,84208,23740,109340,7208,317168,1530,"-2,46612325","0,0900323389","2,4975285993",5
170344,170340,31920,31912,200,30,4668884,98536,1117028,0,407620,892152,4668884,35060,84208,23740,109240,7204,314764,1530,"-2,62311177","-0,095799568","2,0102493022",5
170344,170340,31920,31912,200,25,4668808,98624,1117028,0,407620,892240,4668808,26764,84208,23740,109296,7208,316832,1530,"-2,572197753","-0,147859562","1,5772816795",5
170344,170340,31948,31912,200,14,4669144,98728,1117028,0,407616,892344,4669144,18480,84204,23740,109156,7208,316736,1530,"-2,628584367","-0,264659875","1,1274904647",5
170344,170340,31948,31912,200,9,4668936,98824,1117028,0,407620,892440,4668936,18464,84208,23740,109092,7208,316448,1530,"-2,660233881","-0,288774339","1,135944113",5
170344,170340,31948,31912,200,62,4668636,98928,1117028,0,407616,892536,4668636,14372,84204,23740,109108,7208,314192,1530,"-2,47518061","-0,156438424","0,7935623656",5
170344,170340,31948,31912,200,53,4668336,99024,1117028,0,407616,892632,4668336,10352,84204,23740,109172,7208,316248,1530,"-2,45271032","-0,201082431","0,5876020696",5
170344,170340,31948,31912,200,36,4668472,99120,1117028,0,407620,892736,4668472,6216,84208,23740,109088,7204,318304,1530,"-2,482252416","-0,286857016","0,3658460176",5
170344,170340,31948,31912,200,27,4668544,99224,1117028,0,407620,892832,4668544,1944,84208,23740,109120,7208,316128,1530,"-2,578120643","-0,3833229","0,1624395778",9
170344,170340,31948,31912,200,12,4668532,99320,1117028,0,407624,892932,4668532,32,84208,23740,109188,7204,316032,1530,"-2,659243553","-0,480265663","0,0608351308",9
170344,170340,31948,31912,200,9,4668440,99416,1117028,0,407624,893028,4668440,32,84208,23740,109080,7204,316072,1530,"-2,673161779","-0,489312142","0,0661233701",9
170344,170340,31948,31912,200,9,4668456,99520,1117028,0,407624,893132,4668456,32,84208,23740,109016,7204,316072,1530,"-2,673530193","-0,488061826","0,0655503379",9
170344,170340,31948,31912,200,61,4667784,99616,1117028,0,407620,893228,4667784,32,84204,23740,109164,7208,316072,1020,"-2,226322432","-0,104862714","-0,241012736",9
172388,170340,32156,31912,200,46,4668632,99720,1117028,0,407624,893324,4668632,160,84208,23740,109052,7204,313720,1020,"-2,323434908","-0,176116493","-0,254374465",9
172388,170340,32156,31912,200,36,4668108,99816,1117028,0,407624,893428,4668108,144,84208,23740,109048,7208,315884,1020,"-2,293316762","-0,169239016","-0,207519298",9
172388,170340,32156,31912,200,24,4667816,99904,1117036,0,407624,893524,4667816,56,84208,23740,109096,7204,315884,1020,"-2,35703185","-0,236399993","-0,211489953",9
172388,170340,32156,31912,200,12,4668052,100008,1117036,0,407632,893620,4668052,36,84208,23740,109028,7204,315280,510,"-2,247042222","-0,120026961","-0,417100933",9
172388,170340,32156,31912,200,9,4667952,100104,1117036,0,407636,893716,4667952,44,84212,23740,108968,7208,317332,1020,"-2,375520856","-0,254255755","-0,156953884",9
172388,170340,32156,31912,200,59,4667436,100200,1117036,0,407636,893804,4667436,32,84212,23740,108928,7208,312972,1020,"-2,267985282","-0,128180188","-0,265235606",9
172388,170340,32156,31912,200,43,4667680,100296,1117036,0,407632,893900,4667680,20,84208,23740,109172,7208,317104,1020,"-2,215227347","-0,133040511","-0,225615849",9
172388,170340,32156,31912,200,38,4667596,100392,1117036,0,407640,893988,4667596,156,84216,23740,108956,7208,314724,1530,"-2,498557424","-0,354723476","0,0140102113",9
172388,170340,32156,31912,200,28,4667180,100488,1117036,0,407632,894092,4667180,164,84208,23740,109088,7208,316884,1530,"-2,476553981","-0,366952601","0,0392415735",9
172388,170340,32156,31912,200,9,4667208,100584,1117036,0,407640,894192,4667208,36,84212,23740,108952,7208,316756,1530,"-2,571724403","-0,441553371","0,069094603",9
172388,170340,32156,31928,200,9,4667456,100676,1117036,0,407656,894284,4667456,40,84228,23740,109008,7208,316676,1530,"-2,571376354","-0,442938199","0,069383454",9
172388,170340,32156,31928,200,60,4666924,100780,1117036,0,407656,894380,4666924,24,84228,23740,109132,7208,314420,1530,"-2,392806755","-0,284677744","-0,03659856",9
172388,170340,32156,31928,200,48,4666280,100876,1117036,0,407656,894484,4666280,44,84228,23740,108972,7204,314216,1530,"-2,465551185","-0,34929207","-0,036158365",9
172388,170340,32156,31928,200,33,4666888,100972,1117036,0,407652,894572,4666888,32,84224,23740,109000,7204,316300,1530,"-2,474933073","-0,374311951","-0,00376142",9
172388,170340,32156,31928,200,18,4666768,101068,1117036,0,407656,894676,4666768,164,84228,23740,109032,7208,316300,1530,"-2,533542389","-0,419354341","0,0583201386",9
172388,170340,32156,31928,200,10,4666940,101156,1117036,0,407652,894764,4666940,152,84224,23740,108984,7208,316096,1020,"-2,392484253","-0,281685201","-0,154156889",9
172388,170340,32156,31928,200,9,4666468,101260,1117036,0,407652,894868,4666468,32,84224,23740,108984,7208,316096,510,"-2,208715435","-0,118668921","-0,385583795",9
172388,170340,32156,31928,200,62,4666292,101356,1117036,0,407652,894964,4666292,36,84224,23740,108916,7208,316096,510,"-1,958514196","0,0913727763","-0,492925089",9
172388,170340,32156,31928,200,50,4666636,101440,1117036,0,407656,895048,4666636,40,84228,23740,109064,7204,315856,510,"-2,029468814","0,0214074892","-0,491721781",9
172388,170340,32156,31928,200,36,4665632,101544,1117036,0,407656,895152,4665632,32,84228,23740,109092,7208,317980,1020,"-2,202872049","-0,162582072","-0,208697173",9
172388,170340,32192,31912,200,27,4666808,101648,1117036,0,407640,895256,4666808,32,84212,23740,109072,7208,315604,1020,"-2,320039919","-0,230765742","-0,195879584",9
172388,170340,32192,31912,200,12,4666184,101744,1117040,0,407640,895348,4666184,152,84212,23740,108988,7204,315604,1020,"-2,39939714","-0,305285409","-0,182794288",9
172388,170340,32192,31916,200,9,4665720,101836,1117040,0,407652,895440,4665720,160,84216,23740,109008,7204,317648,1530,"-2,534982734","-0,458973831","0,0543814837",9
172388,170340,32192,31916,200,30,4665924,101924,1117040,0,407652,895528,4665924,32,84216,23740,109056,7208,317772,1530,"-2,421129388","-0,361177843","0,0289124767",9
172388,170340,32192,31916,200,54,4665492,102028,1117040,0,407656,895632,4665492,40,84220,23740,109004,7208,317492,1530,"-2,314615544","-0,271826756","-0,019589",9
172388,170340,32192,31916,200,40,4665232,102104,1117044,0,407676,895692,4665232,44,84220,23740,109032,7208,317276,1530,"-2,384837546","-0,333285808","0,0090465485",9
172388,170340,32192,31916,200,30,4665560,102184,1117044,0,407696,895752,4665560,24,84220,23740,108900,7204,319344,1530,"-2,383203686","-0,350178133","0,0060038952",9
172388,170340,32192,31916,200,18,4665780,102200,1117044,0,407784,895680,4665780,32,84220,23740,108924,7208,314672,1020,"-2,38341707","-0,28524262","-0,179528043",9
172388,170340,32192,31916,200,9,4665728,102240,1117044,0,407836,895664,4665728,164,84216,23740,108928,7208,316776,1020,"-2,362402323","-0,286769566","-0,150655853",9
172388,170340,32192,31916,200,9,4665480,102256,1117044,0,407920,895600,4665480,156,84220,23740,108980,7208,314404,1020,"-2,430713499","-0,327291353","-0,154004902",9
172388,170340,32192,31916,200,60,4665072,102284,1117044,0,407992,895552,4665072,40,84216,23740,108932,7208,314404,1020,"-2,189313177","-0,127469114","-0,263786408",9
172388,170340,32192,31912,200,46,4665672,102324,1117044,0,408044,895544,4665672,24,84220,23740,108964,7208,314404,1020,"-2,256264227","-0,181308545","-0,236529151",9
172388,170340,32192,31912,200,30,4665296,102404,1117044,0,408064,895600,4665296,44,84216,23740,108928,7208,314276,1530,"-2,520196916","-0,418983738","0,0237120762",9
172388,170340,32192,31912,200,22,4665492,102432,1117044,0,408132,895560,4665492,36,84216,23740,108880,7208,316320,1530,"-2,498040237","-0,415750379","0,0419587087",9
172388,170340,32192,31912,200,10,4665712,102468,1117036,0,408188,895532,4665712,24,84216,23740,108908,7208,316096,1530,"-2,561050585","-0,466795245","0,065208488",9
172388,170340,32192,31912,200,9,4665720,102516,1117044,0,408236,895540,4665720,152,84216,23740,108896,7208,316116,1020,"-2,378957994","-0,297998982","-0,152606244",9
172388,170340,32192,31912,200,57,4664840,102560,1117044,0,408280,895540,4664840,152,84216,23740,108868,7212,315884,1020,"-2,146377525","-0,100330485","-0,225593274",9
172388,170340,32192,31912,200,48,4665036,102592,1117044,0,408344,895508,4665036,36,84216,23740,108916,7208,315884,1020,"-2,197991186","-0,152924346","-0,237634703",9
172388,170340,32192,31912,200,36,4664884,102624,1117044,0,408412,895468,4664884,44,84212,23740,108964,7208,317580,1020,"-2,20209017","-0,175732381","-0,20990063",9
172388,170340,32192,31912,200,28,4664940,102668,1117044,0,408460,895468,4664940,36,84216,23740,108960,7208,315568,1530,"-2,485288998","-0,410400411","0,0297523154",9
172388,170340,32192,31912,200,9,4665232,102704,1117048,0,408536,895432,4665232,40,84216,23740,108892,7204,315128,1020,"-2,413988587","-0,333190995","-0,183984167",9
172388,170340,32192,31928,200,9,4664984,102736,1117048,0,408620,895396,4664984,24,84232,23740,108888,7204,315128,1020,"-2,411068699","-0,333373084","-0,18474601",9
172388,170340,32192,31928,200,58,4665328,102772,1117048,0,408676,895372,4665328,160,84228,23740,108980,7204,312692,1020,"-2,251664027","-0,178803328","-0,279399755",9
172388,170340,32192,31928,200,53,4664872,102848,1117048,0,408704,895412,4664872,152,84228,23740,108868,7204,316956,1530,"-2,333588439","-0,301036766","-0,036807505",9
172388,170340,32192,31928,200,40,4664480,102936,1117052,0,408716,895504,4664480,44,84232,23740,108984,7208,316764,1530,"-2,385858277","-0,347363971","0,008260805",9
172388,170340,32192,31912,200,33,4665272,103028,1117052,0,408712,895572,4665272,32,84212,23740,108872,7208,314512,1530,"-2,492097711","-0,405709744","0,0166285785",9
172388,170340,32192,31912,200,20,4664756,103120,1117052,0,408720,895668,4664756,32,84216,23740,108892,7208,314512,1530,"-2,550112564","-0,460802239","0,0435622713",9
172388,170340,32192,31912,200,12,4665084,103208,1117056,0,408716,895760,4665084,44,84212,23740,108868,7204,314404,1530,"-2,602039476","-0,507834336","0,0358111966",9
172388,170340,32192,31912,200,9,4664488,103308,1117056,0,408724,895852,4664488,32,84216,23740,108884,7208,316480,1530,"-2,540637988","-0,475443275","0,0688926979",9
172388,170340,32192,31916,200,64,4664412,103380,1117056,0,408748,895908,4664412,156,84220,23740,108904,7208,316480,1530,"-2,279323837","-0,258148727","-0,035046588",9
172388,170340,32192,31916,200,55,4663988,103472,1117056,0,408760,895984,4663988,160,84220,23740,108924,7208,316476,1530,"-2,31911161","-0,297087995","-0,016133208",9
172388,170340,32192,31916,200,46,4664316,103560,1117056,0,408764,896060,4664316,24,84216,23740,109048,7208,316276,1530,"-2,365522819","-0,340241176","-0,005327808",9
172388,170340,32192,31916,200,33,4664048,103620,1117056,0,408788,896104,4664048,44,84216,23740,108920,7208,318356,1530,"-2,365710309","-0,356030565","0,0244128278",9
172388,170340,32192,31916,200,20,4664152,103704,1117056,0,408812,896168,4664152,36,84220,23740,109040,7208,314072,1530,"-2,551887057","-0,479513308","0,0446661309",9
172388,170340,32192,31916,200,9,4664240,103796,1117056,0,408816,896256,4664240,44,84220,23740,108932,7208,318172,510,"-2,111231372","-0,112137732","-0,381452173",9
172388,170340,32192,31916,200,9,4663620,103880,1117056,0,408820,896336,4663620,20,84220,23740,108808,7208,318100,1020,"-2,298758105","-0,284432492","-0,156406993",9
172388,170340,32192,31916,200,61,4663328,103960,1117056,0,408840,896392,4663328,152,84216,23740,108956,7208,318000,1020,"-2,051755161","-0,086017789","-0,252807979",9
172388,170340,32192,31916,200,47,4663440,104044,1117056,0,408848,896464,4663440,156,84220,23740,108896,7204,315924,1020,"-2,19040843","-0,187711862","-0,251855935",9
172388,170340,32192,31916,200,39,4663876,104116,1117060,0,408880,896508,4663876,48,84220,23740,108880,7208,315924,1020,"-2,219220347","-0,203063154","-0,218473764",9
172388,170340,32192,31916,200,32,4663808,104192,1117060,0,408904,896560,4663808,36,84220,23740,108840,7208,318136,1020,"-2,18593462","-0,195216178","-0,201941209",9
172388,170340,32192,31916,200,19,4663416,104284,1117060,0,408900,896660,4663416,40,84216,23740,108944,7208,317788,1530,"-2,439337776","-0,429325952","0,0521570831",9
172388,170340,32192,31912,200,9,4664224,104388,1117060,0,408900,896764,4664224,24,84216,23740,108936,7208,315612,1530,"-2,553723416","-0,500543495","0,0674288083",9
172388,170340,32192,31912,200,65,4663044,104484,1117060,0,408900,896860,4663044,36,84216,23740,108940,7208,313436,1530,"-2,349400745","-0,32030439","-0,047359229",9
172388,170340,32192,31912,200,52,4663024,104560,1117060,0,408920,896916,4663024,152,84216,23740,108900,7204,315504,1530,"-2,358882576","-0,352288591","-0,035564713",9
172388,170340,32192,31912,200,40,4663492,104644,1117060,0,408936,896980,4663492,160,84212,23740,109020,7204,315504,1530,"-2,414041306","-0,40193328","-0,010373918",9
172388,170340,32192,31912,200,26,4663480,104736,1117060,0,408944,897068,4663480,32,84216,23740,108904,7204,315448,1530,"-2,482980574","-0,456368868","0,0096755203",9
172388,170340,32192,31912,200,17,4663188,104824,1117060,0,408964,897140,4663188,32,84220,23740,108892,7204,317500,1530,"-2,462269064","-0,460776719","0,0311757349",9
172388,170340,32192,31912,200,9,4663128,104912,1117060,0,408968,897220,4663128,32,84216,23740,109024,7204,317680,1530,"-2,491089276","-0,494771081","0,0486579925",9
172388,170340,32192,31912,200,64,4662440,104988,1117060,0,408988,897276,4662440,40,84216,23740,108972,7208,317680,1530,"-2,21948941","-0,264295224","-0,038047964",9
172388,170340,32192,31912,200,54,4662388,105084,1117064,0,408996,897368,4662388,32,84216,23740,109096,7208,313224,1530,"-2,396137629","-0,379831562","-0,024015313",9
172388,170340,32192,31912,200,44,4662104,105156,1117064,0,409016,897420,4662104,160,84216,23740,109008,7204,315368,1530,"-2,389283693","-0,398363665","-0,017650407",9
172388,170340,32192,31912,200,32,4662676,105236,1117064,0,409040,897476,4662676,144,84216,23740,108964,7204,315276,1020,"-2,264860678","-0,272714372","-0,222345791",9
172388,170340,32192,31912,200,23,4662012,105324,1117064,0,409048,897556,4662012,44,84216,23740,109008,7204,317380,1020,"-2,240382122","-0,28091953","-0,20572203",9
172388,170340,32192,31912,200,9,4662504,105364,1117064,0,409096,897548,4662504,36,84216,23740,108908,7204,312468,1530,"-2,642227226","-0,580548563","0,0404260707",9
172388,170340,32192,31912,200,9,4662496,105456,1117056,0,409112,897620,4662496,44,84220,23740,108896,7204,316672,1530,"-2,515766738","-0,513619064","0,0471922592",9
172388,170340,32192,31912,200,61,4661964,105548,1117064,0,409112,897716,4661964,32,84216,23740,108900,7208,314420,1020,"-2,139238967","-0,161287365","-0,264757477",9
172388,170340,32192,31912,200,52,4662152,105636,1117064,0,409112,897804,4662152,24,84216,23740,108856,7208,314420,1020,"-2,182416908","-0,195360509","-0,247572865",9
172388,170340,32192,31912,200,40,4662132,105728,1117068,0,409124,897880,4662132,164,84216,23740,108860,7208,316484,1020,"-2,176317704","-0,209503707","-0,212223093",9
172388,170340,32192,31840,200,28,4662600,105820,1117068,0,409044,897972,4662600,164,84068,23740,108824,7208,316348,1020,"-2,24916997","-0,264611732","-0,189987584",9
172388,170340,32192,31912,200,17,4662308,105868,1117068,0,409184,897972,4662308,36,84220,23740,108880,7204,316348,1020,"-2,29732542","-0,319701958","-0,197028129",9
172388,170340,32192,31912,200,9,4661752,105964,1117068,0,409188,898060,4661752,40,84216,23740,108872,7204,314008,1020,"-2,402458792","-0,391884469","-0,183860228",9
172388,170340,32192,31912,200,61,4661708,106040,1117068,0,409196,898124,4661708,24,84212,23740,108956,7204,314008,1530,"-2,340545673","-0,36124258","-0,062225406",9
172388,170340,32192,31916,200,47,4661440,106128,1117068,0,409220,898196,4661440,36,84220,23740,108916,7208,315984,1530,"-2,335980378","-0,369993245","-0,006444065",9
172388,170340,32192,31916,200,35,4661536,106188,1117068,0,409248,898228,4661536,36,84220,23740,108948,7208,315812,2040,"-2,582598575","-0,592305044","0,2447287163",9
172388,170340,32192,31916,200,24,4661516,106272,1117068,0,409256,898300,4661516,164,84216,23740,108928,7208,315440,2040,"-2,645320298","-0,640773902","0,2734191519",9
172388,170340,32192,31916,200,12,4661232,106348,1117068,0,409288,898348,4661232,152,84220,23740,108884,7208,315316,1530,"-2,518678246","-0,519503661","0,0697168142",9
172388,170340,32192,31916,200,9,4662008,106420,1117068,0,409308,898404,4662008,32,84224,23740,108920,7204,317716,1530,"-2,472138222","-0,507283137","0,0484104417",9
172388,170340,32192,31916,200,65,4661180,106504,1117068,0,409312,898476,4661180,32,84216,23740,108984,7208,315540,1530,"-2,258341812","-0,312280618","-0,043136058",9
172388,170340,32192,31916,200,49,4661316,106600,1117068,0,409324,898564,4661316,40,84220,23740,108872,7208,313112,1020,"-2,222132111","-0,239423133","-0,242045692",9
172388,170340,32192,31916,200,45,4661332,106688,1117068,0,409320,898652,4661332,32,84216,23740,108904,7208,312932,1020,"-2,245156974","-0,259946481","-0,234534729",9
172388,170340,32192,31916,200,29,4661088,106768,1117068,0,409348,898708,4661088,28,84220,23740,108896,7208,315068,1020,"-2,255097367","-0,290536839","-0,19899066",9
172388,170340,32540,32500,200,20,4661044,106844,1117068,0,409936,898764,4661044,144,84728,23740,108968,7208,314848,1530,"-2,419186541","-0,454089143","0,0452937213",9
172388,170340,32600,31912,200,9,4661132,106904,1117072,0,409388,898800,4661132,172,84144,23740,108908,7208,317020,1530,"-2,463150818","-0,501336526","0,0719881254",9
172388,170340,32656,31912,200,9,4661016,106980,1117072,0,409420,898844,4661016,36,84284,23740,109012,7208,317012,1530,"-2,451499738","-0,500034556","0,0665127826",9
172388,170340,32660,32472,200,61,4660228,107052,1117072,0,410032,898892,4660228,44,84744,23740,108956,7208,316832,1020,"-1,971622483","-0,092314456","-0,267842087",9
172388,170340,32660,32516,200,50,4660804,107124,1117072,0,410104,898932,4660804,32,84900,23740,108856,7208,316832,1020,"-2,017327862","-0,122955234","-0,245943582",9
172388,170340,32660,32560,200,36,4660800,107204,1117076,0,410160,899000,4660800,28,84812,23740,108872,7208,314432,1020,"-2,155521664","-0,219759191","-0,223566707",9
172388,170340,32660,32612,200,21,4660548,107280,1117076,0,410244,899052,4660548,32,84868,23740,108956,7204,316376,1530,"-2,355218567","-0,434956138","0,0139440457",9
172388,170340,32660,32640,200,14,4660844,107348,1117076,0,410308,899084,4660844,164,84900,23740,108920,7208,316052,1530,"-2,385986856","-0,447071331","0,0583940905",9
172388,170340,32660,31912,200,9,4661016,107424,1117076,0,409596,899148,4661016,156,84284,23740,108796,7208,317812,1530,"-2,426937274","-0,482677286","0,0725853022",9
172388,170340,32660,32472,200,62,4660344,107496,1117076,0,410180,899196,4660344,40,84768,23740,108940,7208,315696,1530,"-2,181586563","-0,278982074","-0,044785732",9
172388,170340,32696,32500,200,51,4659928,107572,1117076,0,410232,899236,4659928,24,84904,23740,109000,7208,315340,1530,"-2,231571701","-0,325392865","-0,022092652",9
172388,170340,32696,32532,200,41,4660124,107628,1117076,0,410296,899268,4660124,44,84804,23740,108920,7208,315340,1530,"-2,28319152","-0,364606471","-0,003726008",9
172388,170340,32696,32588,200,27,4660252,107712,1117076,0,410364,899332,4660252,36,84832,23740,108864,7208,317132,1530,"-2,292150807","-0,386770194","0,0256931288",9
172388,170340,32696,32640,200,15,4660100,107768,1117076,0,410460,899356,4660100,32,84884,23740,108968,7208,317132,1530,"-2,34022552","-0,434897028","0,0506066443",9
172388,170340,32696,31440,200,9,4660892,107840,1117076,0,409280,899404,4660892,152,83864,23740,108856,7208,319216,2040,"-2,608073789","-0,667856676","0,303050551",9
172388,170340,32696,32020,200,61,4660228,107920,1117076,0,409884,899460,4660228,152,84208,23740,109016,7208,317132,1530,"-2,185532279","-0,300722564","-0,035132236",9
172388,170340,32696,32408,200,48,4659836,107988,1117076,0,410296,899508,4659836,36,84740,23740,108912,7208,314788,1020,"-2,08578513","-0,184959351","-0,244948157",9
172388,170340,32696,32408,200,35,4659072,108068,1117076,0,410308,899572,4659072,40,84736,23740,108900,7208,314896,1020,"-2,140853499","-0,238609802","-0,217803992",9
