'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed','avgLatency','Errors',Principale1,Principale2,Principale3,Principale4,Cluster
186284,182648,41320,38976,240,121,4560172,194376,1117992,0,480500,923184,4560172,8159224,140,0,91276,23848,114052,7244,327160,1020,0,2,"2,2749892763","0,6000934203","-0,266686619","-0,01417128",7
186284,181624,41320,37132,236,72,4562432,194400,1117992,0,478692,923168,4562432,8159224,168,0,89476,23848,113528,7240,326724,1020,0,2,"1,7565487534","0,2437506144","-0,161889908","-0,047651554",7
186284,179560,41320,35764,232,76,4563916,194424,1117996,0,477380,923136,4563916,8159224,144,0,88088,23848,113552,7236,326068,1020,0,2,"1,5093844103","0,0882377033","-0,153588832","-0,047702996",7
186284,178528,41320,34292,228,84,4563232,194440,1117996,0,475968,923100,4563232,8159224,36,0,86632,23848,115788,7236,327880,510,0,2,"1,6213999002","0,1031995694","-0,330450671","-0,097360393",7
186284,179520,41320,35408,228,47,4564248,194472,1117996,0,477108,923100,4564248,8159224,144,0,87896,23848,113760,7236,323988,1020,0,2,"1,2501199563","-0,106417025","-0,078380104","-0,06757193",7
186284,182592,41320,38680,236,133,4558596,194484,1117996,0,480376,923084,4558596,8159224,172,0,91140,23848,115912,7244,325932,510,0,2,"2,4638058842","0,695300581","-0,461998212","-0,061965108",7
186284,181564,41320,37696,236,159,4556524,194492,1117996,3,479436,923048,4556524,8159224,132,0,89900,23848,118544,7244,327072,1020,0,2,"2,3568665956","0,4538272017","-0,277511965","1,7617092763",8
186284,179240,41320,35528,228,121,4563548,194508,1117996,0,477356,923012,4563548,8159224,176,0,87812,23848,113400,7240,330176,1020,0,2,"1,7832437756","0,3031477407","-0,202201091","-0,017892405",7
186284,180508,41320,36488,232,95,4562624,194544,1117992,0,478324,923016,4562624,8159224,24,0,88644,23848,114132,7236,327604,1020,0,2,"1,7544738175","0,2206820343","-0,205100084","-0,034093168",7
186284,181520,41320,37936,236,86,4561480,194556,1117996,0,479856,922972,4561480,8159224,164,0,90088,23848,113732,7244,328632,1020,0,2,"1,9678605931","0,381683978","-0,171211086","-0,037264264",7
186284,182248,41320,38652,236,81,4560748,194564,1117996,0,480624,922928,4560748,8159224,140,0,90972,23848,113640,7240,327624,1530,0,2,"1,8215958484","0,2274586051","0,0148057227","0,0144732579",7
186284,182432,41320,38360,240,65,4561016,194588,1117996,0,480380,922904,4561016,8159224,164,0,90796,23848,113804,7244,329120,1020,0,2,"2,0041192749","0,3797209394","-0,148426905","-0,049106929",7
186284,180384,41320,37168,236,125,4562280,194608,1117992,0,479184,922888,4562280,8159224,20,0,89136,23848,113300,7240,323648,1020,0,2,"1,8645268283","0,3779016509","-0,27268874","-0,016790988",7
186284,179360,41320,36160,232,117,4562840,194620,1117996,0,478264,922848,4562840,8159224,172,0,88280,23848,113852,7236,324776,1020,0,2,"1,70163753","0,232075477","-0,234026649","-0,022542134",7
186284,180640,41320,36680,236,78,4562392,194656,1117996,0,478824,922840,4562392,8159224,140,0,88736,23848,113844,7236,326540,1020,0,2,"1,6937719289","0,1799223186","-0,185085065","-0,045038227",7
186284,180380,41320,36516,232,113,4562252,194680,1117992,0,478676,922828,4562252,8159224,52,0,88768,23848,113596,7236,327324,1020,0,2,"1,8271240789","0,3057614058","-0,241566717","-0,023288093",7
186284,178304,41320,34384,228,109,4563764,194692,1118000,0,476604,922808,4563764,8159224,144,0,87008,23848,114840,7240,329852,1020,0,2,"1,6229740348","0,1241114537","-0,14981102","-0,026045973",7
186284,182400,41320,38204,240,63,4561024,194728,1117996,0,480464,922796,4561024,8159224,36,0,90580,23848,113820,7248,330448,1020,0,2,"2,0275047565","0,3918877221","-0,129619653","-0,049734203",7
186284,180096,41320,37524,236,69,4561852,194744,1117996,0,479836,922772,4561852,8159224,28,0,89996,23848,113248,7244,325640,1020,0,2,"1,7231562106","0,2444631676","-0,131576379","-0,050533002",7
186284,179316,41320,35172,232,121,4563536,194776,1118000,3,477508,922780,4563536,8159224,176,0,87440,23848,113520,7240,326816,1020,0,2,"1,6903115526","0,2384866488","-0,220387347","1,7321009952",8
186284,181308,41320,37468,236,102,4560712,194784,1118004,0,479872,922724,4560712,8159224,140,0,89808,23848,114464,7244,328424,1020,0,2,"2,0140242844","0,3848048923","-0,191108371","-0,027506081",7
186284,182332,41320,38024,240,99,4560620,194800,1118004,0,480476,922688,4560620,8159224,164,0,90356,23848,113820,7248,330592,1020,0,2,"2,1820931723","0,5195008615","-0,193303753","-0,027247891",7
186284,182220,41320,37508,240,81,4561268,194828,1117996,0,480004,922676,4561268,8159224,24,0,89848,23848,114236,7244,328128,510,0,2,"2,14985163","0,5152621517","-0,386597269","-0,095192661",7
186284,180576,41320,36048,236,76,4562548,194844,1118004,0,478576,922644,4562548,8159224,168,0,88340,23848,114352,7240,325612,510,0,2,"1,8090041683","0,2911899782","-0,356035303","-0,101751829",7
186284,181188,41320,37456,240,74,4561560,194860,1118004,0,480048,922612,4561560,8159224,12,0,89956,23848,113640,7244,328328,510,0,2,"2,082743403","0,4981490731","-0,366257762","-0,10009176",7
186284,182204,41320,37520,240,46,4561412,194876,1118016,0,480156,922588,4561412,8159224,56,0,89628,23848,114132,7248,328760,1020,0,2,"1,8190060311","0,2274895886","-0,092082325","-0,061958163",7
186284,181920,41320,37208,236,122,4561184,194896,1118016,0,479892,922560,4561184,8159224,132,0,89452,23848,113440,7244,328384,1020,0,2,"2,0740280904","0,4827170139","-0,246152855","-0,015570609",7
186284,182188,41320,37912,240,113,4560740,194916,1118016,0,480656,922528,4560740,8159224,176,0,90252,23848,113452,7248,329604,1020,0,2,"2,1978839327","0,5608047029","-0,22253027","-0,019368162",7
186284,181164,41320,36976,236,98,4561356,194940,1118016,0,479768,922504,4561356,8159224,24,0,89288,23848,114092,7244,326812,1020,0,2,"1,8858185789","0,3177986825","-0,19076645","-0,031605026",7
186284,182620,41320,38220,240,76,4560892,194972,1118016,0,481040,922508,4560892,8159224,176,0,90600,23848,113584,7248,327288,1020,0,2,"2,0026818632","0,4045889649","-0,154698937","-0,043464608",7
186284,182612,41320,38128,240,86,4560196,195004,1118016,0,480968,922512,4560196,8159224,140,0,90316,23848,114312,7244,332000,1020,0,2,"2,1794603358","0,4625534443","-0,188114013","-0,034760586",7
186284,184660,41320,40332,240,69,4558492,195016,1118016,0,483216,922484,4558492,8159224,24,0,92780,23848,113864,7248,329288,1020,0,2,"2,3163112603","0,5704542726","-0,171056393","-0,044643006",7
186284,182604,41320,38044,236,92,4558300,195020,1118016,0,480972,922444,4558300,8159224,28,0,90404,23848,116640,7244,329368,1020,0,2,"2,1472039041","0,3403962715","-0,170740889","-0,031738694",7
186284,182592,41320,37788,236,114,4561120,195048,1118016,0,480744,922444,4561120,8159224,172,0,90128,23848,113324,7244,327784,1020,0,2,"2,1002748565","0,4997628543","-0,237446134","-0,020445533",7
186284,181564,41320,37396,236,83,4561376,195072,1118016,0,480404,922420,4561376,8159224,140,0,89664,23848,113540,7240,327168,1020,0,2,"1,8579578275","0,3007767784","-0,185593332","-0,041021004",7
186284,181564,41320,37476,240,90,4560940,195092,1118016,0,480500,922400,4560940,8159224,52,0,89884,23848,113792,7248,326152,1020,0,2,"1,9372232508","0,3663746515","-0,17437709","-0,036114278",7
186284,182588,41320,37760,240,91,4560692,195128,1118020,1,480820,922416,4560692,8159224,132,0,90304,23848,113664,7248,328832,1020,0,2,"2,0841562547","0,4551545735","-0,181541634","0,5503367735",7
186284,181564,41320,36624,236,88,4561700,195156,1118020,0,479728,922408,4561700,8159224,164,0,89024,23848,113912,7240,328408,1020,0,2,"1,8549794697","0,2797537723","-0,185197309","-0,037586676",7
186284,181540,41320,37736,236,95,4560908,195176,1118024,0,480864,922400,4560908,8159224,12,0,90072,23848,113800,7244,328220,510,0,2,"2,183910971","0,5654837301","-0,39962585","-0,087329211",7
186284,181532,41320,37776,236,75,4561316,195196,1118028,0,480968,922364,4561316,8159224,192,0,89964,23848,113248,7240,329520,1020,0,2,"1,9198104016","0,3387174702","-0,170013345","-0,044832536",7
186284,180512,41320,36700,232,125,4561776,195224,1118024,0,479944,922336,4561776,8159224,20,0,89316,23848,113428,7248,324936,1020,0,2,"1,8883872874","0,3910130684","-0,207347135","-0,016622034",7
186284,180504,41320,35852,232,114,4562256,195256,1118028,0,479128,922336,4562256,8159224,164,0,88208,23848,113632,7236,326016,1020,0,2,"1,7451037017","0,2445465407","-0,235191868","-0,024211987",7
186284,180504,41320,35972,236,124,4562920,195288,1118028,0,479276,922348,4562920,8159224,24,0,88144,23848,113280,7240,326884,510,0,2,"2,0416610857","0,5203230664","-0,467971543","-0,071932899",7
186284,182548,41320,36756,240,99,4561360,195308,1118024,0,480112,922316,4561360,8159224,56,0,89312,23848,113788,7248,328388,510,0,2,"2,1947806172","0,5773088927","-0,401172494","-0,08447976",7
186284,183572,41320,37520,244,116,4558752,195320,1118028,0,480924,922284,4558752,8159224,144,0,89500,23848,115624,7244,329788,510,0,2,"2,4679848794","0,6523936211","-0,465910314","-0,071428852",7
186284,183448,41320,38728,240,83,4560140,195352,1118028,0,482176,922272,4560140,8159224,32,0,91064,23848,113444,7244,329244,1020,0,2,"2,1619196779","0,4917225321","-0,205988619","-0,03807728",7
186284,182940,41320,36936,248,77,4562056,195364,1118028,0,480444,922220,4562056,8159224,16,0,89084,23848,113452,7248,326888,1020,0,2,"1,936468786","0,3571263282","-0,194309045","-0,043523109",7
186284,182424,41320,36640,244,63,4561900,195400,1118028,0,480144,922236,4561900,8159224,176,0,89172,23848,113856,7252,328288,1020,0,2,"1,8688557806","0,2915764321","-0,108818807","-0,051805288",7
186284,181400,41320,35568,240,75,4563044,195412,1118028,0,479144,922204,4563044,8159224,24,0,87904,23848,113660,7248,328152,1020,0,2,"1,7230734453","0,2089421055","-0,137700662","-0,046220926",7
186284,182408,41320,37080,244,133,4561180,195432,1118024,0,480684,922180,4561180,8159224,56,0,89380,23848,113648,7248,328452,1020,0,2,"2,2249773975","0,5783809009","-0,280484177","-0,007870708",7
186500,183428,41320,36860,248,77,4561660,195452,1118028,0,480520,922160,4561660,8159224,20,0,89224,23848,113672,7256,330800,1530,0,2,"1,9181295848","0,2830154781","0,0542205334","0,0141094643",7
186500,183468,41320,37256,248,96,4559276,195472,1118028,0,480948,922144,4559276,8159224,156,0,89596,23848,115996,7256,329472,510,0,2,"2,4302808848","0,6247093934","-0,371478539","-0,083087976",7
186500,182440,41320,36312,240,85,4560472,195504,1118028,0,480036,922140,4560472,8159224,12,0,88640,23848,115440,7248,330700,510,0,2,"2,1849244825","0,4626431647","-0,36091411","-0,091881047",7
186500,182436,41320,36340,240,71,4562332,195524,1118028,0,480100,922120,4562332,8159224,60,0,88748,23848,113372,7248,331200,1530,0,2,"1,725060672","0,1520459749","0,0646676739","0,0084603818",7
186500,183000,41320,36924,244,98,4561744,195540,1118028,0,480728,922100,4561744,8159224,140,0,89484,23848,113176,7252,329984,1020,0,2,"2,1246802106","0,5081717268","-0,193008243","-0,028925586",7
186612,185076,41320,38848,248,138,4559180,195552,1118028,0,482672,922096,4559180,8159224,172,0,91196,23848,113456,7252,331900,1020,0,2,"2,6649061821","0,8593257125","-0,310863387","-0,00034416",7
186864,181996,41320,35636,244,95,4562380,195560,1118028,0,479500,922064,4562380,8159224,12,0,87980,23848,113944,7252,328544,510,0,2,"2,1067553004","0,511608023","-0,385728895","-0,087348783",7
186864,181984,41320,36352,240,87,4561712,195576,1118032,0,480240,922060,4561712,8159224,176,0,88920,23848,113788,7248,330368,510,0,2,"2,1585410802","0,5340651394","-0,367552201","-0,09152957",7
186864,182500,41320,36376,244,100,4561732,195592,1118032,0,480272,922056,4561732,8159224,140,0,88464,23848,113528,7248,327828,1020,0,2,"1,9862926441","0,3949170509","-0,21770196","-0,029547288",7
186864,183260,41320,36660,248,79,4560980,195608,1118032,0,480616,922020,4560980,8159224,32,0,89076,23848,114416,7252,327404,1530,0,2,"1,822717485","0,1849791271","0,0349174474","0,0134929061",7
186864,182228,41320,36160,240,84,4561948,195624,1118032,0,480148,922000,4561948,8159224,140,0,88368,23848,113712,7248,332704,1020,0,2,"2,0004311354","0,3669103047","-0,162079872","-0,03759415",7
186864,185300,41320,38520,248,88,4559204,195648,1118036,0,482544,921996,4559204,8159224,176,0,90868,23848,114240,7256,330840,510,0,2,"2,5889297205","0,7902551851","-0,394461359","-0,086845541",7
186864,184584,41320,37756,244,108,4557324,195668,1118036,0,481808,921988,4557324,8159224,144,0,90168,23848,116740,7252,329852,510,0,2,"2,5716810801","0,6660923339","-0,409610949","-0,075008301",7
187588,186060,41320,39580,248,77,4558444,195704,1118036,0,483680,921980,4558444,8159224,56,0,91776,23848,113860,7248,331472,1020,0,2,"2,4863941187","0,6522912476","-0,235045048","-0,038134117",7
188104,184396,41320,37696,244,72,4560588,195724,1118036,0,481824,921968,4560588,8159224,144,0,90028,23848,113572,7248,330632,510,0,2,"2,3559619184","0,6401966021","-0,396584039","-0,098785621",7
188104,182340,41320,35856,244,59,4562188,195748,1118036,0,479988,921968,4562188,8159224,164,0,88304,23848,113960,7248,331676,1020,0,2,"1,9073708455","0,273425165","-0,130973509","-0,053196508",7
188104,183108,41320,36768,244,134,4561088,195792,1118032,0,480956,921980,4561088,8159224,0,0,89280,23848,113680,7248,329816,1020,0,2,"2,3196597934","0,6198784947","-0,302563173","-0,006309188",7
188104,182304,41320,35992,244,94,4562020,195812,1118032,0,480204,921968,4562020,8159224,176,0,88548,23848,113676,7248,330488,1020,0,2,"2,0498438759","0,4137005055","-0,202185922","-0,031862893",7
188104,181004,41320,35140,240,101,4562080,195824,1118036,0,479412,921928,4562080,8159224,144,0,87492,23848,114636,7248,328124,1020,0,2,"1,8648776102","0,2634558524","-0,184508727","-0,029769858",7
188104,182284,41320,36392,244,85,4561716,195844,1118036,0,480704,921900,4561716,8159224,56,0,88720,23848,113524,7252,327192,1020,0,2,"1,9469513517","0,3628024508","-0,178617256","-0,038995683",7
188104,181256,41320,36164,240,134,4560576,195860,1118036,3,480508,921884,4560576,8159224,20,0,88480,23848,114888,7244,327392,1530,0,2,"1,9223082236","0,2508575149","-0,079071614","1,797861162",8
188104,184312,41320,38460,248,123,4557200,195884,1118036,0,482836,921864,4557200,8159224,164,0,90796,23848,115880,7252,329672,1020,0,2,"2,5639215422","0,6592397603","-0,265492373","-0,010285996",7
188104,181940,41320,36348,244,84,4561600,195912,1118036,0,480788,921848,4561600,8159224,24,0,88472,23848,113620,7252,328920,1020,0,2,"1,9736101043","0,3658778401","-0,175166147","-0,038967448",7
188104,183988,41320,39400,248,116,4557496,195944,1118032,0,483900,921816,4557496,8159224,36,0,91712,23848,114524,7256,331956,1530,0,2,"2,4812383628","0,6159342645","-0,04321686","0,0414487768",7
188104,184408,41320,38860,248,90,4558572,195968,1118036,0,483408,921792,4558572,8159224,144,0,91188,23848,114024,7256,330948,1530,0,2,"2,2744276288","0,4870242186","0,0070796482","0,0241056097",7
188104,184168,41320,38508,248,77,4559304,196004,1118036,0,483080,921808,4559304,8159224,56,0,90904,23848,113832,7256,328668,1020,0,2,"2,2840155488","0,5526976615","-0,1772068","-0,04056528",7
188104,184228,41320,38528,252,88,4558968,196024,1118040,0,483148,921784,4558968,8159224,12,0,91192,23848,113680,7256,331900,1020,0,2,"2,4817811601","0,6854169496","-0,210517794","-0,031492612",7
188104,183184,41320,37804,248,110,4557544,196048,1118040,0,482460,921764,4557544,8159224,176,0,90384,23848,116616,7256,328780,1530,0,2,"2,2319883455","0,3630361029","0,0094871007","0,0356852809",7
188104,184208,41320,37672,248,106,4559936,196064,1118040,0,482356,921736,4559936,8159224,140,0,90332,23848,113672,7256,329288,1020,0,2,"2,3642134619","0,6364477338","-0,225133383","-0,022565933",7
188104,183304,41320,36364,240,131,4558116,196088,1118036,0,481116,921712,4558116,8159224,44,0,88588,23848,116300,7248,329520,1020,0,2,"2,281705897","0,4472708696","-0,260199494","-0,008180652",7
188104,185344,41320,39452,256,143,4555280,196104,1118040,0,484240,921676,4555280,8159224,8,0,91564,23848,116852,7260,330500,510,0,2,"3,1054914655","1,0337570224","-0,51354394","-0,049794882",7
189652,185300,41320,40332,256,93,4556800,196132,1118036,1,485188,921652,4556800,8159224,164,0,92820,23848,114348,7264,329660,1020,0,2,"2,7569386936","0,8502393718","-0,216172865","0,5573046745",7
189652,182420,41320,36652,244,148,4557868,196160,1118040,0,481548,921640,4557868,8159224,140,0,89188,23848,116488,7256,331500,1020,0,2,"2,5369479119","0,633361089","-0,261859001","0,0048352016",7
189652,182404,41320,37392,244,85,4559976,196172,1118044,0,482316,921632,4559976,8159224,188,0,89944,23848,114032,7256,328448,510,0,2,"2,350403036","0,6473198655","-0,368085545","-0,091891567",7
189652,180340,41320,34704,236,84,4563208,196188,1118040,0,479676,921600,4563208,8159224,24,0,87048,23848,113652,7244,327432,1020,0,2,"1,6755104016","0,1592919368","-0,178722786","-0,042395649",7
189652,182644,41320,36752,240,112,4560008,196208,1118044,0,481760,921576,4560008,8159224,172,0,89088,23848,114384,7244,328968,1530,0,2,"2,0012720653","0,2893780742","-0,055358013","0,0337665809",7
189652,182384,41320,36500,240,86,4560828,196220,1118044,0,481548,921556,4560828,8159224,12,0,88840,23848,114096,7248,329988,1530,0,2,"1,878472707","0,2079189263","0,0095778971","0,0177474029",7
189652,182604,41320,36060,244,68,4562228,196252,1118036,0,481124,921564,4562228,8159224,36,0,88396,23848,113140,7248,328892,1020,0,2,"1,9185761544","0,3208904678","-0,183282012","-0,049314183",7
189652,184644,41320,38048,248,134,4558088,196272,1118044,0,483160,921544,4558088,8159224,144,0,90392,23848,115324,7256,330296,1020,0,2,"2,6427018814","0,7429790867","-0,288208564","-0,003250942",7
189652,184388,41320,38024,252,96,4559008,196300,1118044,0,483172,921536,4559008,8159224,60,0,90300,23848,113948,7256,329996,1020,0,2,"2,4468856705","0,6490104876","-0,241101636","-0,027685972",7
189652,183364,41320,37012,248,95,4560272,196316,1118044,0,482200,921512,4560272,8159224,140,0,89660,23848,114196,7256,330580,1020,0,2,"2,3114993699","0,5580233877","-0,200904326","-0,029153938",7
189652,183532,41320,36816,244,97,4560260,196336,1118044,0,482032,921492,4560260,8159224,44,0,89012,23848,114004,7248,329396,510,0,2,"2,3750407872","0,6396770297","-0,451859038","-0,08464734",7
189652,180200,41320,34724,236,94,4562384,196388,1118044,0,479968,921524,4562384,8159224,144,0,87012,23848,113752,7248,326612,1020,0,2,"1,7112924411","0,1915331183","-0,170929216","-0,036488968",7
189652,182480,41320,36792,244,78,4560536,196400,1118044,0,482084,921492,4560536,8159224,48,0,89132,23848,113804,7248,326784,510,0,2,"2,1775193735","0,5193770921","-0,405819317","-0,098386245",7
189652,183504,41320,36776,244,81,4560628,196432,1118048,0,482084,921508,4560628,8159224,12,0,89116,23848,113748,7248,328136,1020,0,2,"2,0751579408","0,3969773538","-0,216400088","-0,040638417",7
189652,186524,41968,40768,252,120,4556348,196448,1118048,0,486132,921472,4556348,8159224,172,0,92836,23848,113636,7256,332388,1020,0,2,"2,987082573","1,0159320466","-0,327556571","-0,009011463",7
189652,184820,41968,38344,248,71,4558856,196464,1118048,0,483744,921444,4558856,8159224,132,0,90652,23848,114120,7256,329312,1020,0,2,"2,3509399868","0,5589712275","-0,188471307","-0,043722297",7
189652,183764,41968,37736,244,64,4558532,196484,1118048,0,483152,921448,4558532,8159224,56,0,89996,23848,114872,7248,330792,1530,0,2,"2,0463933363","0,2440473426","0,0212742311","0,0062618731",7
189652,184784,41968,39024,248,80,4558140,196504,1118048,0,484492,921428,4558140,8159224,24,0,91388,23848,113808,7256,329508,1530,0,2,"2,2816244361","0,4821039349","-0,009584359","0,0172139984",7
189652,184772,41968,38424,248,100,4558864,196520,1118052,0,483932,921396,4558864,8159224,164,0,90760,23848,113712,7252,330860,1020,0,2,"2,523979796","0,7011760042","-0,266428284","-0,025069939",7
189652,183732,41968,38568,244,45,4558940,196544,1118052,0,484108,921392,4558940,8159224,140,0,90904,23848,113828,7248,333840,1020,0,2,"2,2952435955","0,4852174727","-0,152241692","-0,05891098",7
189652,182656,41968,36776,240,112,4559516,196568,1118052,0,482364,921372,4559516,8159224,24,0,88948,23848,114652,7244,328728,1020,0,2,"2,2108781673","0,4555092114","-0,279480454","-0,021376558",7
189652,183372,41968,37000,244,92,4560168,196596,1118052,0,482616,921372,4560168,8159224,160,0,89316,23848,113844,7256,329828,510,0,2,"2,429822561","0,6952950277","-0,404708364","-0,087155853",7
189652,183324,41968,38440,244,121,4558200,196616,1118056,0,484104,921348,4558200,8159224,188,0,91000,23848,113856,7248,331948,510,0,2,"2,770014995","0,9150212583","-0,500867991","-0,067175166",7
189652,185140,41968,38532,252,129,4554308,196644,1118056,10,484224,921344,4554308,8159224,40,0,91052,23848,117548,7252,332400,510,0,2,"3,0468259596","0,8977465917","-0,527688791","5,7805773902",8
189652,184312,41968,38532,248,124,4558556,196652,1118056,0,484276,921300,4558556,8159224,172,0,90872,23848,113476,7256,332136,510,0,2,"2,8645751141","1,0087023587","-0,496986449","-0,064288872",7
189652,183024,41968,37864,244,83,4559012,196668,1118060,0,483648,921284,4559012,8159224,164,0,90132,23848,113780,7252,330292,510,0,2,"2,4691788824","0,7030548336","-0,4071335","-0,092428691",7
189652,183376,41968,38124,244,85,4558756,196680,1118060,0,483960,921240,4558756,8159224,48,0,90464,23848,113888,7252,329104,1020,0,2,"2,3022999353","0,5421764457","-0,214216952","-0,036562912",7
189652,183360,41968,38016,244,83,4559016,196712,1118060,0,483888,921236,4559016,8159224,32,0,90572,23848,113744,7248,326852,1530,0,2,"2,0273787601","0,3183120724","-0,024507274","0,0156053696",7
189652,183616,41968,37824,244,81,4559264,196720,1118060,0,483740,921200,4559264,8159224,176,0,90144,23848,113884,7252,330668,1020,0,2,"2,3049705539","0,5360193398","-0,199988349","-0,038414689",7
189652,183612,41968,37724,240,98,4558624,196756,1118060,0,483664,921212,4558624,8159224,160,0,90116,23848,113964,7248,330152,1020,0,2,"2,3216005449","0,5463617179","-0,239016444","-0,028656152",7
189652,183612,41968,37720,240,102,4557244,196768,1118060,0,483692,921188,4557244,8159224,44,0,90020,23848,115880,7248,331624,1020,0,2,"2,4234652623","0,5145803824","-0,235832214","-0,024558614",7
189652,183600,41968,37520,240,74,4559568,196784,1118060,0,483524,921172,4559568,8159224,44,0,89864,23848,114016,7248,328404,1020,0,2,"2,1319918255","0,4090015919","-0,198559427","-0,044837389",7
189652,182320,41968,37292,240,69,4559988,196816,1118064,0,483324,921188,4559988,8159224,172,0,89820,23848,113412,7244,329624,1020,0,2,"2,0702320815","0,3873746626","-0,190868381","-0,04831397",7
189652,183576,41968,37784,244,47,4559148,196832,1118064,0,483844,921168,4559148,8159224,164,0,89924,23848,113764,7252,331592,510,0,2,"2,3423217212","0,5793342555","-0,341118153","-0,114472524",7
189652,182548,41968,37416,240,118,4559096,196856,1118064,0,483512,921164,4559096,8159224,32,0,89864,23848,113644,7244,331864,1020,0,2,"2,3912308913","0,6118951059","-0,295083073","-0,016159509",7
189652,182296,41968,37372,240,108,4559548,196892,1118064,0,483496,921172,4559548,8159224,152,0,89672,23848,113656,7248,329648,1020,0,2,"2,2689499537","0,5429669953","-0,250228866","-0,023569115",7
189652,183532,41968,38060,244,126,4556540,196892,1118064,0,484228,921128,4556540,8159224,176,0,90496,23848,115900,7248,333420,510,0,2,"2,8513659754","0,856471019","-0,493564777","-0,062821061",7
189652,183532,41968,37732,244,115,4557500,196896,1118064,0,483928,921100,4557500,8159224,44,0,90068,23848,115200,7248,330664,1020,0,2,"2,479354195","0,5960667164","-0,280682203","-0,016902324",7
189652,182504,41968,37232,240,109,4558556,196920,1118064,0,483468,921080,4558556,8159224,176,0,89732,23848,114900,7244,329332,1020,0,2,"2,2845637825","0,4844985315","-0,258785111","-0,022724133",7
189652,184296,41968,39284,248,70,4557000,196928,1118064,0,485564,921048,4557000,8159224,40,0,91360,23848,114092,7252,331492,510,0,2,"2,6661288287","0,784622607","-0,417017528","-0,098395114",7
189652,183524,41968,37572,244,92,4558920,196932,1118064,0,483888,921016,4558920,8159224,156,0,90008,23848,113944,7252,332528,1020,0,2,"2,395399021","0,5893693888","-0,217153273","-0,030845868",7
189652,183468,41968,37340,244,123,4559424,196936,1118064,0,483688,920988,4559424,8159224,32,0,89624,23848,113512,7252,328200,1020,0,2,"2,3704304239","0,633995447","-0,293143484","-0,014086393",7
189652,182440,41968,36860,240,92,4559788,196948,1118064,0,483232,920972,4559788,8159224,172,0,89188,23848,114100,7244,326408,1020,0,2,"2,0510408396","0,3673552436","-0,235008353","-0,035701539",7
189652,181104,41968,35176,236,124,4560176,196956,1118064,1,481580,920956,4560176,8159224,160,0,87744,23848,115468,7244,328672,510,0,2,"2,2478971205","0,504794311","-0,457118804","0,5133749025",7
189652,183364,41968,36880,240,72,4560208,196960,1118064,0,483304,920940,4560208,8159224,52,0,89248,23848,113416,7244,328540,1020,0,2,"2,0358746278","0,3604866741","-0,21409927","-0,04718969",7
189652,183132,41968,38344,248,93,4555820,196964,1118064,0,484776,920904,4555820,8159224,32,0,90800,23848,115860,7252,332040,1020,0,2,"2,5377183164","0,5838275707","-0,220350332","-0,02883634",7
189652,183360,41968,37880,244,75,4558064,196964,1118064,0,484364,920876,4558064,8159224,164,0,90192,23848,113856,7252,329600,1020,0,2,"2,2506196789","0,4896942236","-0,186573443","-0,043064308",7
189652,183348,41968,39116,244,105,4555864,196964,1118068,0,485620,920860,4555864,8159224,56,0,91504,23848,115580,7252,331128,1020,0,2,"2,6061727118","0,6587929192","-0,239248376","-0,021747263",7
189652,183144,41968,38752,244,131,4557756,196964,1118068,0,485304,920816,4557756,8159224,36,0,91072,23848,113444,7252,330488,510,0,2,"2,7982015612","0,9649524687","-0,515700529","-0,061962615",7
189652,183144,41968,37692,248,130,4558896,196972,1118068,0,484268,920804,4558896,8159224,160,0,89816,23848,113668,7256,328088,510,0,2,"2,6536953237","0,8771306447","-0,499194301","-0,063917513",7
189652,183396,41968,37508,248,109,4557800,196976,1118072,0,484108,920784,4557800,8159224,180,0,89844,23848,115320,7256,331332,1020,0,2,"2,5037735461","0,6177749757","-0,231426849","-0,019727672",7
189652,183116,41968,37828,248,78,4559304,196980,1118068,0,484456,920760,4559304,8159224,44,0,90172,23848,113560,7256,328612,1020,0,2,"2,2603608622","0,5319129923","-0,193613992","-0,041343173",7
189652,183368,41968,38132,248,81,4557776,196988,1118072,0,484752,920744,4557776,8159224,56,0,90628,23848,114412,7252,330004,1020,0,2,"2,3728932881","0,5484349599","-0,211346797","-0,038204471",7
189652,181060,41968,36168,240,76,4560412,197000,1118072,0,482804,920748,4560412,8159224,164,0,88660,23848,114564,7248,330212,1020,0,2,"2,0063057247","0,3056097106","-0,158783576","-0,044250726",7
189652,183088,41968,36528,248,67,4560372,197008,1118072,0,483216,920732,4560372,8159224,44,0,89004,23848,113388,7252,331720,1530,0,2,"1,9764586827","0,273379442","0,0228273276","0,0071050272",7
189652,185440,41968,39452,256,116,4555764,197012,1118072,0,486156,920704,4555764,8159224,20,0,91852,23848,114524,7264,330776,1530,0,2,"2,6746894637","0,726803651","-0,067071218","0,0420780529",7
189652,185440,41968,38752,252,122,4556956,197032,1118072,0,485480,920688,4556956,8159224,176,0,91052,23848,114736,7256,330736,1020,0,2,"2,7559450014","0,8134840013","-0,301320769","-0,010306985",7
189652,185436,41968,38952,256,101,4557628,197036,1118072,0,485732,920668,4557628,8159224,48,0,91104,23848,113884,7260,331276,1020,0,2,"2,7124771539","0,8140211424","-0,269560183","-0,022952371",7
