r,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
4,187156,65408,10980,306144,0,0,0,16,1397,408,0,61,39,"1,9157241417","-0,140118346","-0,256725198","-0,500235528","-0,240649821","-1,052491092","0,9006424219"
0,187156,65408,10980,306148,0,0,0,0,1193,419,0,50,50,"0,8509457874","-0,156937023","-0,924445139","-1,175974724","0,4903707857","0,5594113796","-0,032577701"
1,187156,65408,10980,306148,0,0,0,0,1308,399,0,54,46,"1,1522790013","-0,230921192","-0,829111455","-0,990227158","0,3187568179","0,1169441319","0,1845651269"
1,187156,65408,10988,306152,0,0,0,16,1305,423,0,53,47,"1,2053243132","-0,064067493","-0,756253315","-0,940607955","0,2856804904","0,1693319658","0,1705735478"
1,187156,65408,10988,306156,0,0,0,0,1022,387,0,40,60,"0,4002201771","-0,148946459","-0,976208772","-1,323900639","0,3860791398","0,1476267315","0,3949935807"
0,187156,65408,10988,306156,0,0,0,0,1195,415,0,48,52,"0,7738683663","-0,159045409","-0,96357507","-1,198475115","0,5014532685","0,5658581324","-0,010158822"
1,187156,65408,10988,306160,0,0,0,0,1369,426,0,57,43,"1,4002384885","-0,206244047","-0,682334082","-0,869721467","0,288504988","0,1745815337","0,1320117686"
0,187156,65408,10988,306160,0,0,0,0,1445,415,0,61,39,"1,4264828109","-0,258556889","-0,891727776","-0,901581194","0,4497605967","0,5312178594","-0,200697341"
3,187156,65408,10996,306164,0,0,0,16,1535,430,0,63,37,"2,0398976795","-0,135276388","-0,322691751","-0,46146903","-0,096783361","-0,611589104","0,5690641252"
0,187156,65408,10996,306164,0,0,0,0,1421,439,0,59,41,"1,4237993411","-0,202798754","-0,788410798","-0,896366767","0,4413269088","0,5942591649","-0,180946546"
0,187156,65408,10996,306168,0,0,0,0,784,356,0,29,71,"-0,410556943","-0,126023042","-1,378898356","-1,72676914","0,6248605207","0,5238466569","0,2909002264"
1,187156,65408,10996,306172,0,0,0,0,1714,434,0,72,28,"2,2296626222","-0,317403924","-0,565899132","-0,479352946","0,2223306648","0,1566168822","-0,10071184"
0,187156,65408,10996,306172,0,0,0,0,1712,498,0,73,27,"2,3402203631","-0,198728521","-0,40817263","-0,479255886","0,3405214121","0,6679905111","-0,405693881"
3,187156,65408,11004,306168,0,0,0,16,1770,474,0,75,25,"2,8000767219","-0,146457068","-0,040248244","-0,113286643","-0,175167632","-0,546646185","0,3802828094"
1,187156,65408,11004,306176,0,0,0,0,1367,427,0,56,44,"1,3771555444","-0,207289478","-0,699228914","-0,862817846","0,2950531476","0,2046746436","0,1418049817"
2,187156,65408,11004,306180,0,0,0,76,1720,468,0,72,28,"2,5099819314","0,3092128102","-0,396034768","-0,211454141","-0,067925935","-0,190175189","0,0764505532"
0,187156,65408,11004,306184,0,0,0,0,1160,424,0,46,54,"0,7134020621","-0,135327535","-0,944007427","-1,205509493","0,506234431","0,6171509058","0,0142306022"
0,187156,65408,11004,306184,0,0,0,0,1011,351,0,39,61,"0,1058003552","-0,221231298","-1,356484587","-1,478091864","0,5890941652","0,4976243968","0,1385880078"
1,187156,65408,11016,306188,0,0,0,32,1112,409,0,43,57,"0,6752245426","0,0897100194","-0,94751353","-1,130334328","0,3221769614","0,2110987095","0,299138723"
1,187156,65408,11016,306188,0,0,0,0,1441,371,0,60,40,"1,3962897305","-0,352167079","-0,97664775","-0,839857982","0,3241803696","0,1073886169","0,0973695807"
1,187156,65408,11016,306192,0,0,0,8,1721,420,0,73,27,"2,2384662564","-0,301362429","-0,671359799","-0,447044677","0,2242509224","0,1592429114","-0,120812186"
2,187156,65408,11016,306192,0,0,0,0,1121,393,0,45,55,"0,8273199138","-0,190078646","-0,771566294","-1,056021527","0,1997324941","-0,193861043","0,5939132943"
0,187156,65408,11016,306196,0,0,0,0,1673,450,0,70,30,"2,0552485924","-0,281746678","-0,690691161","-0,582563275","0,3923597647","0,6165434437","-0,354433087"
4,187156,65408,11024,306188,0,0,0,28,1365,402,0,55,45,"1,6907931126","-0,05075464","-0,392154873","-0,535672077","-0,220365829","-0,988093896","0,9570293431"
1,187156,65408,11024,306200,0,0,0,0,1657,484,0,69,31,"2,2648543","-0,212196458","-0,355856242","-0,438836616","0,2041579913","0,3090535822","-0,072793654"
1,187156,65408,11024,306204,0,0,0,0,1345,424,0,54,46,"1,2903231547","-0,210572305","-0,745484704","-0,877481442","0,309342969","0,2377227432","0,1668028813"
4,187156,65408,11024,306204,0,0,0,0,1437,427,0,58,42,"1,925294459","-0,235791648","-0,182754803","-0,45607128","-0,216087063","-0,934574857","0,9363203062"
1,187156,65408,11024,306208,0,0,0,0,1211,422,0,49,51,"1,0015444809","-0,171132464","-0,783488663","-1,010506166","0,3323011715","0,2526095898","0,2471410752"
2,187156,65408,11032,306212,0,0,0,16,1462,442,0,60,40,"1,8000966976","-0,106431903","-0,4897031","-0,576644528","0,0846534662","-0,126469045","0,3315167849"
2,187156,65408,11032,306212,0,0,0,0,1002,396,0,38,62,"0,5069514966","-0,141227124","-0,810799665","-1,182268333","0,2285214681","-0,143053407","0,6912222281"
2,187156,65408,11032,306212,0,0,0,64,1423,408,0,58,42,"1,5974848422","0,2000340886","-0,782735112","-0,609567075","0,0561769516","-0,209508574","0,3135405608"
0,187156,65408,11032,306220,0,0,0,0,1376,407,0,55,45,"1,1586957289","-0,257605828","-1,009425977","-0,968041521","0,4881650037","0,6040893764","-0,123646701"
0,187156,65408,11032,306220,0,0,0,0,1088,377,0,43,57,"0,4100688288","-0,216136861","-1,230029011","-1,311365589","0,5608067021","0,5860613226","0,0701735544"
1,187156,65408,11032,306224,0,0,0,0,1596,447,0,65,35,"1,9533958316","-0,2599286","-0,573713318","-0,561762887","0,2483736119","0,2624567106","-0,008521224"
0,187156,65408,11044,306224,0,0,0,32,1390,398,0,56,44,"1,1927026523","-0,050043498","-1,135552163","-0,906364994","0,4533462478","0,5890929163","-0,173459634"
0,187156,65408,11044,306228,0,0,0,0,1431,386,0,58,42,"1,2459255178","-0,326985558","-1,113560956","-0,917738924","0,4952915274","0,576246657","-0,162594935"
0,187156,65408,11044,306228,0,0,0,0,1351,429,0,54,46,"1,1863365018","-0,212682343","-0,915445183","-0,947316682","0,479240692","0,6700423796","-0,114818783"
2,187156,65408,11044,306232,0,0,0,0,1168,394,0,47,53,"0,9529361733","-0,219352609","-0,783516682","-0,966243968","0,1974794214","-0,148648402","0,5597733983"
2,187156,65408,11044,306232,0,0,0,0,1458,415,0,60,40,"1,7082170818","-0,283553832","-0,603821113","-0,621303087","0,1283907985","-0,14844331","0,3567330541"
2,187156,65408,11052,306236,0,0,0,16,1331,401,0,54,46,"1,3608390459","-0,148269788","-0,75351101","-0,753853727","0,1447808827","-0,152051742","0,4309430572"
2,187156,65408,11052,306240,0,0,0,0,1339,391,0,55,45,"1,3637517312","-0,292827813","-0,763019922","-0,770592065","0,1692533857","-0,164353854","0,4395819606"
1,187156,65408,11052,306244,0,0,0,36,1171,381,0,45,55,"0,7172907269","0,0280604593","-1,124293158","-1,059735675","0,3376245843","0,2119096503","0,2648186366"
1,187156,65408,11052,306248,0,0,0,0,1480,422,0,61,39,"1,6498794931","-0,282872295","-0,745056223","-0,680956918","0,2897424258","0,2651614308","0,0615376292"
3,187156,65408,11052,306248,0,0,0,0,1949,449,0,83,17,"3,1570737613","-0,404013691","-0,135007374","0,0929311422","-0,157537473","-0,52506476","0,2784176287"
1,187156,65408,11064,306252,0,0,0,40,1754,457,0,74,26,"2,45947423","-0,026351401","-0,597421474","-0,258043735","0,1628620347","0,2947448985","-0,190228022"
1,187156,65408,11064,306256,0,0,0,0,1473,463,0,61,39,"1,7904394936","-0,208626013","-0,548327832","-0,610286869","0,2627449314","0,3650693867","0,0509179027"
0,187156,65408,11064,306256,0,0,0,0,1306,386,0,53,47,"0,9827996282","-0,295336605","-1,161791997","-1,01724363","0,5213689946","0,6288583786","-0,086427971"
2,187156,65408,11064,306260,0,0,0,0,1343,458,0,56,44,"1,6320836686","-0,175003343","-0,426579606","-0,639493274","0,1188777277","-0,01476431","0,408529522"
4,187156,65408,11064,306260,0,0,0,0,1939,484,0,84,15,"3,4642184786","-0,347775896","0,2154300579","0,2808628594","-0,35356598","-0,824187003","0,5292558548"
3,187156,65408,11072,306264,0,0,0,16,1855,532,0,81,19,"3,3088809888","-0,111656003","0,2204433352","0,1879503206","-0,224162784","-0,326875957","0,2750389614"
1,187156,65408,11072,306268,0,0,0,0,1594,396,0,67,33,"1,876381223","-0,38928646","-0,866285073","-0,557839809","0,2905682652","0,2337329118","-0,021158046"
0,187156,65408,11072,306268,0,0,0,0,2058,483,0,87,13,"3,0980847024","-0,385090139","-0,484517711","-0,045320202","0,3115392192","0,7253265271","-0,628321265"
0,187156,65408,11072,306272,0,0,0,0,1608,420,0,68,32,"1,8645406248","-0,350358448","-0,912630981","-0,60762507","0,4376911299","0,666716767","-0,318532452"
3,187156,65408,11072,306272,0,0,0,0,1485,433,0,62,38,"2,0124047615","-0,276633111","-0,354074176","-0,4095925","-0,054471715","-0,456510726","0,5988323632"
2,187156,65408,11080,306276,0,0,0,16,1272,407,0,52,48,"1,2792917275","-0,133302443","-0,762386586","-0,761227008","0,1560281013","-0,08277434","0,4592181758"
3,187156,65408,11080,306280,0,0,0,0,1330,401,1,53,46,"1,5182755279","-0,230395957","-0,313101035","-0,779882271","-0,003207553","-0,384492288","0,5501112948"
3,187156,65408,11080,306280,0,0,0,0,1607,432,0,67,33,"2,2858835275","-0,3244749","-0,339657939","-0,275237844","-0,072699746","-0,461365847","0,5205156249"
0,187156,65408,11080,306284,0,0,0,0,1213,402,0,50,50,"0,8651132166","-0,245126488","-1,112608597","-1,054749029","0,5267172355","0,7011757079","-0,04237771"
0,187156,65408,11080,306288,0,0,0,0,1413,444,0,59,41,"1,478293473","-0,236361403","-0,847201705","-0,775002456","0,4583108339","0,7546366245","-0,190186225"
1,187156,65408,11088,306288,0,0,0,16,1924,469,0,83,17,"2,9560959088","-0,262678564","-0,456620112","-0,034639317","0,1550498449","0,34833296","-0,299189548"
3,187156,65408,11088,306292,0,0,0,0,1386,388,0,57,43,"1,6174532702","-0,333537452","-0,628415943","-0,569038954","0,0030384177","-0,50099411","0,6827926299"
3,187156,65408,11088,306292,0,0,0,0,1880,481,0,81,19,"3,1609355583","-0,341375797","-0,019796985","0,1278646817","-0,16299805","-0,391228064","0,3009508376"
0,187156,65408,11088,306296,0,0,0,0,1760,481,0,74,26,"2,4073946075","-0,291534752","-0,582673992","-0,342492013","0,3705602629","0,7916657285","-0,430798292"
6,187156,65408,11088,306296,0,0,0,0,1740,438,0,73,27,"3,0365586326","-0,363838255","0,2418842277","0,2096646723","-0,606625115","-1,61886868","1,2584768698"
4,187156,65408,11096,306300,0,0,0,16,1693,461,0,72,28,"2,7771227688","-0,194001692","-0,041276969","0,0247471992","-0,299141736","-0,785959229","0,698159617"
1,187156,65408,11096,306304,0,0,0,0,1806,521,0,76,24,"2,790269617","-0,233980039","-0,200136819","-0,118592022","0,1656475707","0,4875252531","-0,195572743"
1,187156,65408,11096,306304,0,0,0,0,1498,393,0,64,36,"1,6979172697","-0,379611326","-0,922856218","-0,614395294","0,3122910531","0,2837463641","0,0276716316"
0,187156,65408,11096,306308,0,0,0,0,1456,419,0,60,40,"1,4728262212","-0,30404255","-0,98568052","-0,756405956","0,4758663175","0,7290242632","-0,204102677"
0,187156,65408,11096,306312,0,0,0,0,1215,379,0,48,52,"0,7265124216","-0,28843673","-1,256179483","-1,091415224","0,55361858","0,6863397992","-0,01608572"
2,187156,65408,11104,306312,0,0,0,16,1390,419,0,58,42,"1,6356247065","-0,168983944","-0,691941547","-0,572176124","0,1289550539","-0,033396433","0,3650175938"
0,187156,65408,11104,306316,0,0,0,0,1312,391,0,54,46,"1,0601706001","-0,312629973","-1,170961405","-0,936960446","0,5239476359","0,7088555331","-0,104528891"
0,187156,65408,11104,306316,0,0,0,76,1751,438,0,75,25,"2,3202302209","0,1781847962","-0,985222336","-0,275303593","0,30615592","0,7012948723","-0,519970665"
1,187156,65408,11104,306320,0,0,0,0,1540,464,0,65,35,"2,0068211299","-0,257148636","-0,561011795","-0,464907494","0,2561149923","0,429330845","-0,010778674"
1,187156,65408,11104,306320,0,0,0,0,1555,437,0,66,34,"1,9634040834","-0,316519196","-0,693831462","-0,483576239","0,2724774499","0,3752931683","-0,017545687"
1,187156,65408,11116,306324,0,0,0,32,1418,415,0,59,41,"1,5538789437","-0,073341018","-0,93041743","-0,621567083","0,2789428604","0,3565685666","0,0527486608"
0,187156,65408,11116,306324,0,0,0,0,1417,399,0,59,41,"1,3540789045","-0,342705673","-1,115416384","-0,793437255","0,5009803768","0,7298719997","-0,182473443"
5,187156,65408,11116,306328,0,0,0,24,1860,470,0,79,21,"3,3348223454","-0,185012569","0,1806974915","0,3564981053","-0,509408598","-1,148484771","0,8531429347"
1,187156,65408,11116,306332,0,0,0,0,1779,517,0,77,23,"2,8018173111","-0,253597915","-0,236206813","-0,095502234","0,1717290289","0,5184363117","-0,203155178"
6,187156,65408,11116,306332,0,0,0,0,1788,477,0,72,28,"3,1855515197","-0,304476655","0,4086864987","0,3127436709","-0,627928698","-1,500401862","1,2479779299"
0,187156,64288,11124,306336,0,0,0,16,1500,524,0,63,37,"1,9099146948","-0,05305903","-0,450146627","-0,262265303","0,3261839151","0,9978842463","-0,349478"
0,187156,64288,11124,306336,0,0,0,0,958,373,0,36,64,"0,0249654229","-0,254928874","-1,336028896","-1,12852475","0,5674976389","0,7913080047","0,1086908087"
0,187156,64288,11124,306340,0,0,0,0,1439,409,0,59,41,"1,331207661","-0,366463857","-1,024197004","-0,533619495","0,4474918188","0,7939550943","-0,244676848"
4,187156,64288,11124,306344,0,0,0,0,1580,425,0,64,36,"2,2195985668","-0,377755243","-0,213400388","0,0508376405","-0,262006055","-0,747801271","0,7785543875"
4,187156,64288,11124,306344,0,0,0,0,2231,551,0,96,4,"4,27826384","-0,383287224","0,6081871215","0,9794151727","-0,484519157","-0,596640045","0,2702608233"
1,187156,64288,11132,306348,0,0,0,16,1207,404,0,50,50,"0,9623541849","-0,183900182","-0,969725398","-0,635653582","0,3022776971","0,4337003948","0,1565355091"
0,187156,64288,11132,306352,0,0,0,0,1544,432,0,64,36,"1,6706769482","-0,365585983","-0,886805829","-0,370898041","0,4120306818","0,8378105203","-0,32644845"
1,187156,64288,11132,306352,0,0,0,0,1112,377,0,44,56,"0,5811633653","-0,312160366","-1,104138319","-0,821834651","0,3657001487","0,4036666598","0,2665985817"
0,187156,64288,11132,306356,0,0,0,44,757,371,0,27,73,"-0,442878626","0,1366463262","-1,502371153","-1,278209941","0,5510116615","0,8092417874","0,1931906166"
0,187156,64288,11132,306356,0,0,0,0,1397,418,0,57,43,"1,261113875","-0,337564947","-0,99675801","-0,55516618","0,4506714351","0,831842732","-0,218153343"
3,187156,64288,11144,306360,0,0,0,32,1884,502,0,79,21,"3,1285020856","-0,118281153","-0,004949991","0,4712105214","-0,24663194","-0,23526388","0,2192059103"
0,187156,64288,11144,306364,0,0,0,0,1514,444,0,63,37,"1,6598934144","-0,339436929","-0,84369792","-0,365937551","0,410658219","0,8856477542","-0,314219362"
0,187156,64288,11144,306364,0,0,0,0,1314,406,0,53,47,"1,0238563378","-0,335513405","-1,093339706","-0,652516823","0,4790070642","0,8406189907","-0,156349259"
0,187156,64288,11144,306368,0,0,0,0,1345,423,0,56,44,"1,2096626263","-0,321975871","-0,989902043","-0,57062288","0,455550597","0,8689995554","-0,200181204"
5,187156,64288,11144,306372,0,0,0,0,1392,416,0,57,43,"1,9438920314","-0,344358865","-0,144123184","-0,012328982","-0,389009498","-1,092446005","1,1679254453"
1,187156,64288,11152,306376,0,0,0,16,1721,469,0,73,27,"2,4034341972","-0,254198578","-0,529435027","0,0433431642","0,1641348401","0,5229229345","-0,212382884"
2,187156,64288,11152,306380,0,0,0,0,1355,425,0,56,44,"1,5029989277","-0,322613583","-0,637404546","-0,339097971","0,1177717573","0,108961204","0,3510036364"
1,187156,64288,11152,306380,0,0,0,0,1826,471,0,76,24,"2,5929378627","-0,398788799","-0,46541756","0,1167453289","0,1689811785","0,5209098063","-0,24656965"
0,187156,64288,11152,306384,0,0,0,0,1701,488,0,71,29,"2,2374810535","-0,324311855","-0,58101263","-0,090695398","0,346225841","0,9596194179","-0,450031948"
0,187156,64288,11152,306384,0,0,0,0,1411,406,0,59,41,"1,3132161555","-0,383294608","-1,067882952","-0,510938808","0,4577294663","0,8419464349","-0,24212334"
0,187156,64288,11160,306388,0,0,0,16,1372,419,0,56,44,"1,230806122","-0,222787314","-1,062285346","-0,521752004","0,4406699495","0,8782936961","-0,22435092"
1,187156,64288,11160,306388,0,0,0,0,987,383,0,39,61,"0,3432982337","-0,273030187","-1,130072487","-0,902465059","0,3893728428","0,4816243195","0,3404108892"
0,187156,64288,11160,306392,0,0,0,0,1570,441,0,66,34,"1,8066217433","-0,376501139","-0,858192339","-0,279153489","0,4047992","0,9010332652","-0,358984131"
1,187156,64288,11160,306396,0,0,0,0,1133,427,0,45,55,"0,8141926174","-0,238036049","-0,870420981","-0,685166002","0,3310609039","0,5470306621","0,2352370249"
2,187156,64036,11160,306444,0,0,48,0,1309,427,0,53,47,"1,3995484928","0,2218615516","-0,403657565","-0,223469938","0,4071517316","0,6294527725","1,1461413573"
1,187156,64036,11168,306436,0,0,0,16,1486,445,0,65,35,"1,8390158549","-0,245724793","-0,699406682","-0,128189119","0,2096511373","0,5487951042","-0,089713149"
1,187156,64036,11168,306448,0,0,0,0,1284,433,0,53,47,"1,2108594501","-0,300356116","-0,788993763","-0,422726672","0,2850146369","0,56365839","0,1025368772"
0,187156,64036,11168,306452,0,0,0,0,1776,490,0,77,23,"2,4939003096","-0,378279175","-0,539342624","0,1154548831","0,3146474227","0,9934372334","-0,5467567"
0,187156,64036,11168,306456,0,0,0,0,1059,416,0,42,58,"0,4509243531","-0,248031934","-1,110920862","-0,808056487","0,5105414077","0,9517851315","-0,006910467"
0,187156,64036,11168,306456,0,0,0,0,1438,449,0,60,40,"1,4921736133","-0,326254431","-0,842449679","-0,335149493","0,4130135614","0,962440598","-0,285089911"
2,187156,64036,11176,306460,0,0,0,16,1663,464,0,69,31,"2,3205215066","-0,257102312","-0,409981521","0,1580291011","0,0075657223","0,1891359361","0,1048840722"
0,187156,64036,11176,306464,0,0,0,0,1562,460,0,66,34,"1,842604362","-0,35615133","-0,761425063","-0,168488454","0,3826822855","0,9801053302","-0,378173297"
3,187156,64036,11176,306464,0,0,0,0,1372,396,0,56,44,"1,5393611239","-0,402335793","-0,618884508","-0,169382826","-0,036677028","-0,281491968","0,6163611714"
4,187156,64036,11176,306468,0,0,0,0,1627,462,0,68,32,"2,5189459992","-0,369120734","-0,039133069","0,3187862698","-0,303621369","-0,578141984","0,6959378308"
2,187156,64036,11176,306468,0,0,0,0,978,392,0,39,61,"0,4802899398","-0,271546927","-0,908647428","-0,698196796","0,2056074732","0,154089518","0,6009788615"
3,187156,64036,11184,306472,0,0,0,16,1922,543,0,93,7,"3,7745121044","-0,263710864","0,2895786991","0,8432749734","-0,303944521","-0,072603113","0,0446311805"
3,187156,64036,11184,306472,0,0,0,0,1732,471,0,85,15,"3,0988609049","-0,456046756","-0,087695573","0,5184880217","-0,19624873","-0,177039433","0,2060070181"
1,187156,64036,11184,306476,0,0,0,0,1451,452,0,69,31,"1,97598552","-0,375283004","-0,622035791","-0,072428163","0,2177251095","0,6036849783","-0,113847746"
0,187156,64036,11184,306480,0,0,0,80,1327,423,0,61,39,"1,3819926594","0,219959269","-1,168455283","-0,283974996","0,3354369838","0,9160915064","-0,365518033"
4,187156,64036,11184,306480,0,0,0,0,1274,417,0,57,43,"1,7085429897","-0,357099312","-0,340624016","-0,051443608","-0,217877678","-0,602806546","0,893087314"
11,187156,61796,11196,306468,0,0,0,32,2115,731,0,100,0,"5,7627707442","0,0847483095","2,736039161","2,631592994","-1,936123281","-2,76841011","1,9708918461"
7,187156,60452,11196,306484,0,0,0,0,2514,678,0,100,0,"5,2443219162","-0,355755178","1,9023197266","2,5435806964","-1,255361018","-1,309807118","0,7769935332"
2,187156,60452,11196,306488,0,0,0,0,2270,624,0,88,12,"3,7621337167","-0,369554173","0,6849049662","1,6549710248","-0,322659204","0,5632613408","-0,416706257"
1,187156,60452,11196,306492,0,0,0,16,1637,426,0,67,33,"1,7296104548","-0,44287277","-0,659109079","0,6974360869","0,067138062","0,6496099039","-0,312353129"
0,187156,60452,11196,306492,0,0,0,0,1066,432,0,42,58,"0,2806012977","-0,347271435","-0,90649733","-0,031474618","0,35551211","1,1361828069","-0,190193615"
0,187156,60452,11204,306496,0,0,0,28,1352,427,0,55,45,"0,9590295514","-0,257120887","-0,931809256","0,3190232213","0,2721627886","1,0867677457","-0,419172118"
0,187156,60452,11204,306496,0,0,0,0,1190,394,0,47,53,"0,4328205736","-0,466969155","-1,081895275","0,0485690263","0,3649134093","1,0595297401","-0,258966771"
1,187156,60452,11204,306496,0,0,0,0,1585,398,0,65,35,"1,5268580353","-0,603006861","-0,786561313","0,5928544563","0,119380799","0,6240070386","-0,25512973"
1,187156,60452,11204,306500,0,0,0,0,779,373,0,29,71,"-0,457027842","-0,360687121","-1,114074518","-0,314103673","0,2859846031","0,6879643493","0,2987715027"
1,187156,60452,11204,306504,0,0,0,0,1387,448,0,56,44,"1,2201206133","-0,434097855","-0,579651603","0,45197865","0,1186888693","0,7484330671","-0,132349718"
1,187156,60452,11212,306496,0,0,0,16,1368,432,0,56,44,"1,1650413903","-0,347311934","-0,708010199","0,4460808249","0,1135372305","0,7243097692","-0,143812169"
2,187156,60452,11212,306508,0,0,0,0,1893,505,0,78,22,"2,7256026664","-0,506766919","0,0008089951","1,1894327084","-0,181613295","0,4129929415","-0,207776635"
0,187156,60452,11212,306512,0,0,0,0,1212,377,0,49,51,"0,4666891008","-0,517263199","-1,165836017","0,0740350679","0,3722208614","1,0382926288","-0,281877343"
2,187156,60452,11212,306512,0,0,0,0,1679,479,0,66,34,"2,0473062983","-0,46772368","-0,197505473","0,8873857891","-0,115566169","0,3938075849","-0,028236626"
0,187156,60452,11212,306516,0,0,0,52,1487,431,0,58,42,"1,1919978105","-0,10877733","-0,954538733","0,4737687864","0,2244168762","1,0802490416","-0,507172552"
2,187156,60452,11224,306520,0,0,0,32,1626,457,0,64,35,"1,8961356101","-0,263437249","-0,402532793","0,8647344904","-0,130066752","0,3639639808","-0,035630605"
1,187156,60452,11224,306520,0,0,0,0,1198,384,0,44,56,"0,4492067798","-0,482249018","-0,993941866","0,1289092941","0,2173404993","0,6867180647","0,0511270674"
3,187156,60452,11224,306524,0,0,0,0,1751,427,0,70,30,"2,215595521","-0,604041474","-0,279446235","1,0216154654","-0,25820144","-0,083996691","0,2038145995"
1,187156,60452,11224,306524,0,0,0,0,1909,443,0,78,22,"2,3999904943","-0,635878823","-0,503568414","1,0162078818","0,0356976061","0,7015225543","-0,472702302"
1,187156,60452,11224,306528,0,0,0,0,1765,444,0,70,30,"2,0077756067","-0,574185097","-0,541800378","0,8414066812","0,0660773105","0,7242753381","-0,357656882"
2,187156,60452,11232,306520,0,0,0,16,1875,469,0,74,26,"2,469196239","-0,44513442","-0,262254331","1,1168851635","-0,156823448","0,3731101206","-0,170566063"
2,187156,60452,11232,306532,0,0,0,0,1113,395,0,42,58,"0,490485129","-0,442989167","-0,782453768","0,1955590893","0,0523118406","0,3449361379","0,3620479055"
4,187156,60452,11232,306532,0,0,0,0,1560,418,0,60,40,"1,8261946967","-0,54877332","-0,21383017","0,8980407245","-0,378701529","-0,449080721","0,6288512593"
0,187156,60452,11232,306540,0,0,0,0,1702,384,0,67,33,"1,5187364812","-0,671503535","-1,048610968","0,5879398658","0,2937604188","1,0205190192","-0,575012618"
0,187156,60452,11232,306544,0,0,0,36,1180,415,0,43,57,"0,3765195031","-0,15202935","-1,103451181","0,1073337371","0,3221901246","1,1355622704","-0,263350311"
1,187156,60452,11244,306548,0,0,0,36,1688,397,0,62,38,"1,5304793542","-0,357151368","-0,926967752","0,6984661058","0,088070647","0,6630774878","-0,285852477"
4,187156,60452,11244,306548,0,0,0,0,2057,444,0,72,28,"2,7318959581","-0,632778689","-0,021993573","1,3486226272","-0,455208747","-0,443830041","0,3978126278"
3,187156,60452,11244,306552,0,0,0,0,2337,531,0,88,12,"3,6675601135","-0,583478992","0,3362032338","1,7217306634","-0,413486159","0,0725000502","-0,131933357"
0,187156,60452,11244,306552,0,0,0,0,2164,463,0,84,16,"2,7515434951","-0,673123065","-0,560835604","1,1678210688","0,1642066819","1,130115341","-0,869945134"
0,187156,60452,11244,306556,0,0,0,0,1233,391,0,43,57,"0,3363231552","-0,479669722","-1,156993853","0,0650773621","0,3870336969","1,1209123898","-0,225288214"
0,187156,60452,11252,306548,0,0,0,16,1277,379,0,48,52,"0,5200633998","-0,418856774","-1,238023729","0,1634148105","0,3606277895","1,0951410954","-0,305174555"
1,187156,60452,11252,306560,0,0,0,0,1740,421,0,69,31,"1,8930650633","-0,624880495","-0,694216411","0,8189099225","0,0945626181","0,7323506668","-0,338733519"
0,187156,60452,11252,306564,0,0,0,0,1193,365,0,47,53,"0,3639862766","-0,548826061","-1,278749439","0,0740376382","0,3981125638","1,0886883425","-0,25708328"
3,187156,60452,11252,306564,0,0,0,0,2297,524,0,79,21,"3,3000005936","-0,550573017","0,245411643","1,579658982","-0,37689337","0,0809039016","-0,022710657"
0,187156,60452,11252,306568,0,0,0,0,1852,434,0,72,28,"1,9905738151","-0,63075813","-0,784353527","0,8272808723","0,2390214882","1,1317789242","-0,673160895"
1,187156,60452,11260,306560,0,0,0,16,1555,439,0,59,41,"1,4675423422","-0,399513416","-0,702114108","0,649728335","0,1022082258","0,7981726261","-0,21761113"
3,187156,60452,11260,306572,0,0,0,0,1136,397,0,41,59,"0,6323341357","-0,451435622","-0,630098351","0,3405048093","-0,109245616","0,0074793275","0,6428107013"
0,187156,60452,11260,306576,0,0,0,0,1921,535,0,95,5,"3,1978470558","-0,564278072","-0,156315996","1,3353375136","0,0921048584","1,3244718635","-0,971413591"
0,187156,60452,11260,306576,0,0,0,0,1281,413,0,47,53,"0,5977511885","-0,472072798","-1,039348491","0,1962054403","0,3601254645","1,1841173188","-0,286232938"
3,187156,60452,11260,306580,0,0,0,0,1361,410,0,52,48,"1,2374192831","-0,512390845","-0,5020106","0,6182988254","-0,16346912","0,001987145","0,475625066"
4,187156,60200,11268,306572,0,0,0,16,2006,468,0,78,22,"2,985905002","-0,510993707","0,0800883678","1,5443758076","-0,51400135","-0,351871295","0,2996545951"
0,187156,60200,11268,306584,0,0,0,0,2038,470,0,74,26,"2,3203242733","-0,612775095","-0,592505521","1,0639998559","0,1909327073","1,2120179799","-0,751914913"
5,187156,60200,11268,306584,0,0,0,0,1842,442,0,71,29,"2,6540591359","-0,622516957","0,1202403185","1,4225419706","-0,614172953","-0,75854518","0,7098492449"
1,187156,60200,11268,306588,0,0,0,0,2019,477,0,78,22,"2,6060314101","-0,616278972","-0,361035639","1,2283203569","0,0053419074","0,8387409801","-0,51830926"
3,187156,60200,11268,306592,0,0,0,0,1202,396,0,43,57,"0,7359451673","-0,484880364","-0,62025837","0,460973676","-0,12659902","0,0193111139","0,5954649179"
1,187156,60200,11276,306592,0,0,0,16,2034,484,0,80,20,"2,7219149131","-0,499887827","-0,359476423","1,3029608082","-0,025093957","0,8553614148","-0,564726432"
0,187156,60200,11276,306596,0,0,0,0,1065,375,0,40,60,"0,0468874641","-0,497474078","-1,279697989","0,0152046234","0,4135072265","1,1757609413","-0,173220908"
